interaction_id,customer_id,policy_id,channel_id,agent_id,interaction_datetime,interaction_year,interaction_type,interaction_reason,direction,duration_seconds,sentiment_score,resolved_flag
INT_00000020353,CUST_00001973,POL_000003170,CH_CALL_CENTER,AGT_00151,2026-05-08T10:29:00+00:00,2026,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,683,0.262,true
INT_00000020354,CUST_00001973,POL_000003168,CH_WEB,,2026-01-26T11:10:00+00:00,2026,BRANCH_MEETING,RETENTION,INBOUND,1033,-0.725,true
INT_00000020355,CUST_00001973,POL_000003168,CH_WEB,,2024-10-13T09:53:00+00:00,2024,BRANCH_MEETING,COMPLAINT,INBOUND,1280,0.447,true
INT_00000020356,CUST_00001973,POL_000003168,CH_MOBILE,,2024-05-18T12:46:00+00:00,2024,MOBILE_SESSION,RENEWAL,OUTBOUND,1345,1,true
INT_00000020357,CUST_00001974,POL_000003171,CH_MOBILE,,2023-08-30T12:51:00+00:00,2023,CALL,COMPLAINT,INBOUND,281,1,false
INT_00000020358,CUST_00001974,POL_000003171,CH_CALL_CENTER,AGT_00003,2025-05-01T10:18:00+00:00,2025,EMAIL,GENERAL_SERVICE,INBOUND,148,-0.348,false
INT_00000020359,CUST_00001974,POL_000003171,CH_MOBILE,,2024-01-28T12:01:00+00:00,2024,WEB_VISIT,COMPLAINT,INBOUND,130,-0.236,false
INT_00000020360,CUST_00001974,POL_000003171,CH_MOBILE,,2026-01-25T13:51:00+00:00,2026,MOBILE_SESSION,RETENTION,OUTBOUND,369,-0.414,true
INT_00000020361,CUST_00001974,POL_000003171,CH_EMAIL,,2025-03-25T14:29:00+00:00,2025,MOBILE_SESSION,BILLING,INBOUND,1692,-0.658,true
INT_00000020362,CUST_00001974,POL_000003171,CH_MOBILE,,2025-01-04T12:41:00+00:00,2025,CALL,CLAIM,INBOUND,898,0.631,true
INT_00000020363,CUST_00001974,POL_000003171,CH_WEB,,2025-09-01T08:28:00+00:00,2025,MOBILE_SESSION,RENEWAL,OUTBOUND,482,0.114,false
INT_00000020364,CUST_00001974,POL_000003171,CH_EMAIL,,2026-01-25T12:23:00+00:00,2026,BRANCH_MEETING,CLAIM,INBOUND,1447,-0.02,true
INT_00000020365,CUST_00001974,POL_000003171,CH_CALL_CENTER,AGT_00004,2026-02-09T19:53:00+00:00,2026,CHAT,BILLING,INBOUND,792,-0.071,true
INT_00000020366,CUST_00001974,POL_000003171,CH_WEB,,2026-04-12T09:47:00+00:00,2026,CHAT,QUOTE,INBOUND,1157,0.284,true
INT_00000020367,CUST_00001974,POL_000003171,CH_BRANCH,AGT_00004,2023-04-29T17:29:00+00:00,2023,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,1625,-0.345,true
INT_00000020368,CUST_00001974,POL_000003171,CH_EMAIL,,2023-06-01T20:04:00+00:00,2023,EMAIL,BILLING,INBOUND,1366,1,true
INT_00000020369,CUST_00001974,POL_000003171,CH_WEB,,2025-09-13T18:17:00+00:00,2025,MOBILE_SESSION,COMPLAINT,INBOUND,852,-0.736,false
INT_00000020370,CUST_00001974,POL_000003171,CH_MOBILE,,2024-11-05T17:52:00+00:00,2024,BRANCH_MEETING,RENEWAL,OUTBOUND,171,-0.61,true
INT_00000020371,CUST_00001975,POL_000003173,CH_MOBILE,,2025-12-19T16:50:00+00:00,2025,CALL,RETENTION,OUTBOUND,326,0.276,true
INT_00000020372,CUST_00001975,POL_000003172,CH_EMAIL,,2025-05-04T11:03:00+00:00,2025,EMAIL,QUOTE,INBOUND,82,0.697,true
INT_00000020373,CUST_00001975,POL_000003172,CH_CALL_CENTER,AGT_00045,2022-01-12T13:03:00+00:00,2022,BRANCH_MEETING,QUOTE,INBOUND,1709,0.753,true
INT_00000020374,CUST_00001975,POL_000003173,CH_CALL_CENTER,AGT_00047,2025-03-19T19:12:00+00:00,2025,CALL,BILLING,INBOUND,1181,-0.408,true
INT_00000020375,CUST_00001975,POL_000003174,CH_WEB,,2022-12-13T17:04:00+00:00,2022,CALL,GENERAL_SERVICE,INBOUND,93,0.159,true
INT_00000020376,CUST_00001975,POL_000003173,CH_CALL_CENTER,AGT_00045,2024-05-05T14:00:00+00:00,2024,BRANCH_MEETING,GENERAL_SERVICE,INBOUND,1474,0.704,true
INT_00000020377,CUST_00001975,POL_000003174,CH_CALL_CENTER,AGT_00045,2025-01-02T09:47:00+00:00,2025,WEB_VISIT,QUOTE,INBOUND,358,0.314,true
INT_00000020378,CUST_00001975,POL_000003173,CH_WEB,,2023-07-18T17:18:00+00:00,2023,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,802,-1,false
INT_00000020379,CUST_00001975,POL_000003172,CH_MOBILE,,2023-05-15T13:20:00+00:00,2023,CHAT,COMPLAINT,INBOUND,1693,-0.35,true
INT_00000020380,CUST_00001975,POL_000003172,CH_EMAIL,,2021-08-05T09:25:00+00:00,2021,MOBILE_SESSION,CLAIM,INBOUND,707,-0.284,true
INT_00000020381,CUST_00001975,POL_000003174,CH_BRANCH,AGT_00047,2024-09-19T11:18:00+00:00,2024,MOBILE_SESSION,RETENTION,OUTBOUND,195,0.748,true
INT_00000020382,CUST_00001975,POL_000003172,CH_MOBILE,,2023-02-06T12:48:00+00:00,2023,CALL,RENEWAL,OUTBOUND,1667,-0.074,true
INT_00000020383,CUST_00001976,POL_000003175,CH_MOBILE,,2024-10-22T08:07:00+00:00,2024,EMAIL,CLAIM,INBOUND,1698,0.585,true
INT_00000020384,CUST_00001976,POL_000003175,CH_WEB,,2021-06-05T09:24:00+00:00,2021,BRANCH_MEETING,GENERAL_SERVICE,INBOUND,155,0.315,true
INT_00000020385,CUST_00001976,POL_000003175,CH_BRANCH,AGT_00054,2024-03-01T12:45:00+00:00,2024,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,1566,-0.088,true
INT_00000020386,CUST_00001976,POL_000003175,CH_EMAIL,,2024-06-12T10:08:00+00:00,2024,CALL,RETENTION,OUTBOUND,560,0.168,true
INT_00000020387,CUST_00001976,POL_000003175,CH_CALL_CENTER,AGT_00053,2026-01-22T16:23:00+00:00,2026,EMAIL,QUOTE,INBOUND,1398,0.435,true
INT_00000020388,CUST_00001976,POL_000003175,CH_WEB,,2026-02-03T10:55:00+00:00,2026,WEB_VISIT,GENERAL_SERVICE,INBOUND,1510,-0.373,true
INT_00000020389,CUST_00001976,POL_000003175,CH_BRANCH,AGT_00052,2020-10-16T19:20:00+00:00,2020,WEB_VISIT,CLAIM,INBOUND,1177,0.909,true
INT_00000020390,CUST_00001976,POL_000003175,CH_CALL_CENTER,AGT_00052,2024-04-16T19:36:00+00:00,2024,EMAIL,RENEWAL,OUTBOUND,316,-0.145,true
INT_00000020391,CUST_00001976,POL_000003175,CH_MOBILE,,2021-12-08T17:13:00+00:00,2021,MOBILE_SESSION,BILLING,INBOUND,314,0.441,true
INT_00000020392,CUST_00001977,POL_000003176,CH_MOBILE,,2022-11-27T08:21:00+00:00,2022,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,1474,0.266,true
INT_00000020393,CUST_00001977,POL_000003177,CH_MOBILE,,2021-07-31T08:54:00+00:00,2021,CHAT,QUOTE,INBOUND,1033,-0.216,false
INT_00000020394,CUST_00001977,POL_000003176,CH_MOBILE,,2021-01-16T13:10:00+00:00,2021,MOBILE_SESSION,RENEWAL,INBOUND,1176,0.346,true
INT_00000020395,CUST_00001977,POL_000003176,CH_WEB,,2021-09-19T15:57:00+00:00,2021,WEB_VISIT,RETENTION,OUTBOUND,1407,0.498,true
INT_00000020396,CUST_00001977,POL_000003176,CH_EMAIL,,2020-11-01T10:31:00+00:00,2020,WEB_VISIT,GENERAL_SERVICE,INBOUND,1629,0.03,true
INT_00000020397,CUST_00001977,POL_000003176,CH_WEB,,2025-05-06T18:55:00+00:00,2025,WEB_VISIT,GENERAL_SERVICE,INBOUND,1233,0.458,true
INT_00000020398,CUST_00001977,POL_000003177,CH_MOBILE,,2021-11-21T12:33:00+00:00,2021,CALL,COMPLAINT,INBOUND,442,-0.312,true
INT_00000020399,CUST_00001977,POL_000003177,CH_MOBILE,,2023-12-11T18:51:00+00:00,2023,EMAIL,RETENTION,INBOUND,1427,0.711,true
INT_00000020400,CUST_00001977,POL_000003176,CH_SMS,,2022-05-10T13:01:00+00:00,2022,WEB_VISIT,QUOTE,INBOUND,404,-0.267,true
INT_00000020401,CUST_00001977,POL_000003177,CH_MOBILE,,2023-12-19T10:42:00+00:00,2023,CALL,BILLING,INBOUND,1787,-0.442,false
INT_00000020402,CUST_00001977,POL_000003176,CH_CALL_CENTER,AGT_00053,2020-06-08T16:15:00+00:00,2020,MOBILE_SESSION,RENEWAL,INBOUND,160,0.045,true
INT_00000020403,CUST_00001977,POL_000003177,CH_EMAIL,,2026-05-27T12:26:00+00:00,2026,EMAIL,RETENTION,OUTBOUND,797,0.171,true
INT_00000020404,CUST_00001978,POL_000003178,CH_WEB,,2023-04-07T16:13:00+00:00,2023,WEB_VISIT,COMPLAINT,INBOUND,576,0.193,true
INT_00000020405,CUST_00001978,POL_000003178,CH_MOBILE,,2024-08-06T20:29:00+00:00,2024,EMAIL,RENEWAL,INBOUND,979,-0.417,true
INT_00000020406,CUST_00001978,POL_000003178,CH_EMAIL,,2022-03-15T15:10:00+00:00,2022,CHAT,COMPLAINT,INBOUND,274,0.163,true
INT_00000020407,CUST_00001978,POL_000003178,CH_EMAIL,,2023-10-11T08:40:00+00:00,2023,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,277,0.733,true
INT_00000020408,CUST_00001978,POL_000003178,CH_EMAIL,,2022-09-14T20:54:00+00:00,2022,MOBILE_SESSION,CLAIM,INBOUND,69,0.627,false
INT_00000020409,CUST_00001978,POL_000003178,CH_MOBILE,,2026-05-08T08:34:00+00:00,2026,SMS,CLAIM,INBOUND,1789,-0.547,true
INT_00000020410,CUST_00001978,POL_000003178,CH_MOBILE,,2024-01-23T08:02:00+00:00,2024,WEB_VISIT,GENERAL_SERVICE,INBOUND,800,0.239,false
INT_00000020411,CUST_00001978,POL_000003178,CH_MOBILE,,2023-07-09T14:38:00+00:00,2023,BRANCH_MEETING,CLAIM,INBOUND,168,0.272,false
INT_00000020412,CUST_00001978,POL_000003178,CH_BRANCH,AGT_00026,2022-10-10T15:46:00+00:00,2022,EMAIL,GENERAL_SERVICE,INBOUND,1431,-0.06,true
INT_00000020413,CUST_00001978,POL_000003178,CH_WEB,,2023-06-22T20:28:00+00:00,2023,MOBILE_SESSION,BILLING,INBOUND,1505,0.686,true
INT_00000020414,CUST_00001978,POL_000003178,CH_SMS,,2022-09-09T08:07:00+00:00,2022,CALL,CLAIM,INBOUND,1550,0.06,true
INT_00000020415,CUST_00001978,POL_000003178,CH_BRANCH,AGT_00026,2026-02-17T14:21:00+00:00,2026,BRANCH_MEETING,GENERAL_SERVICE,INBOUND,323,-0.276,true
INT_00000020416,CUST_00001978,POL_000003178,CH_CALL_CENTER,AGT_00024,2023-07-05T13:56:00+00:00,2023,CHAT,CLAIM,INBOUND,1134,0.537,true
INT_00000020417,CUST_00001978,POL_000003178,CH_MOBILE,,2026-04-21T08:44:00+00:00,2026,CHAT,BILLING,INBOUND,1290,-0.401,true
INT_00000020418,CUST_00001979,POL_000003179,CH_WEB,,2025-11-20T19:05:00+00:00,2025,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,853,0.402,true
INT_00000020419,CUST_00001979,POL_000003179,CH_BRANCH,AGT_00017,2026-02-01T19:55:00+00:00,2026,SMS,RETENTION,OUTBOUND,1509,0.106,true
INT_00000020420,CUST_00001979,POL_000003179,CH_SMS,,2025-10-06T10:55:00+00:00,2025,CALL,QUOTE,INBOUND,1308,0.659,true
INT_00000020421,CUST_00001979,POL_000003179,CH_CALL_CENTER,AGT_00019,2026-02-01T15:21:00+00:00,2026,SMS,BILLING,INBOUND,405,-0.255,false
INT_00000020422,CUST_00001979,POL_000003179,CH_MOBILE,,2026-06-22T13:38:00+00:00,2026,WEB_VISIT,QUOTE,INBOUND,1273,-0.152,true
INT_00000020423,CUST_00001979,POL_000003179,CH_MOBILE,,2025-10-31T14:15:00+00:00,2025,CHAT,RENEWAL,OUTBOUND,1689,0.265,true
INT_00000020424,CUST_00001979,POL_000003179,CH_MOBILE,,2025-11-20T19:27:00+00:00,2025,CALL,CLAIM,INBOUND,1271,0.164,true
INT_00000020425,CUST_00001979,POL_000003179,CH_CALL_CENTER,AGT_00017,2025-09-24T08:26:00+00:00,2025,EMAIL,BILLING,INBOUND,920,0.141,false
INT_00000020426,CUST_00001979,POL_000003179,CH_MOBILE,,2026-04-21T20:33:00+00:00,2026,EMAIL,CLAIM,INBOUND,1051,0.176,true
INT_00000020427,CUST_00001979,POL_000003179,CH_BRANCH,AGT_00019,2026-05-10T13:14:00+00:00,2026,WEB_VISIT,GENERAL_SERVICE,INBOUND,380,1,false
INT_00000020428,CUST_00001979,POL_000003179,CH_WEB,,2026-02-09T17:32:00+00:00,2026,CALL,QUOTE,INBOUND,1070,0.449,true
INT_00000020429,CUST_00001980,POL_000003180,CH_WEB,,2023-11-17T15:36:00+00:00,2023,CALL,QUOTE,INBOUND,951,0.39,false
INT_00000020430,CUST_00001980,POL_000003180,CH_BRANCH,AGT_00145,2024-04-27T14:49:00+00:00,2024,WEB_VISIT,CLAIM,INBOUND,1724,0.737,true
INT_00000020431,CUST_00001980,POL_000003180,CH_EMAIL,,2023-08-01T13:24:00+00:00,2023,MOBILE_SESSION,RENEWAL,OUTBOUND,1673,0.139,true
INT_00000020432,CUST_00001980,POL_000003180,CH_WEB,,2024-11-18T12:56:00+00:00,2024,BRANCH_MEETING,QUOTE,INBOUND,1091,-0.061,true
INT_00000020433,CUST_00001980,POL_000003180,CH_BRANCH,AGT_00143,2025-08-05T14:56:00+00:00,2025,CALL,QUOTE,INBOUND,1561,0.181,true
INT_00000020434,CUST_00001980,POL_000003180,CH_CALL_CENTER,AGT_00143,2023-08-04T18:01:00+00:00,2023,WEB_VISIT,RENEWAL,OUTBOUND,1422,0.323,true
INT_00000020435,CUST_00001981,POL_000003182,CH_MOBILE,,2025-09-25T18:30:00+00:00,2025,EMAIL,GENERAL_SERVICE,INBOUND,522,1,true
INT_00000020436,CUST_00001981,POL_000003181,CH_WEB,,2025-11-25T12:20:00+00:00,2025,WEB_VISIT,RENEWAL,OUTBOUND,1139,0.675,true
INT_00000020437,CUST_00001981,POL_000003182,CH_WEB,,2026-01-14T09:04:00+00:00,2026,CALL,RENEWAL,OUTBOUND,849,0.266,true
INT_00000020438,CUST_00001981,POL_000003181,CH_MOBILE,,2025-09-03T09:29:00+00:00,2025,MOBILE_SESSION,CLAIM,INBOUND,286,0.777,false
INT_00000020439,CUST_00001981,POL_000003181,CH_WEB,,2026-04-14T09:48:00+00:00,2026,EMAIL,RENEWAL,OUTBOUND,1309,0.2,true
INT_00000020440,CUST_00001981,POL_000003181,CH_BRANCH,AGT_00010,2025-08-29T17:00:00+00:00,2025,MOBILE_SESSION,BILLING,INBOUND,335,-0.167,true
INT_00000020441,CUST_00001981,POL_000003181,CH_EMAIL,,2026-06-11T11:33:00+00:00,2026,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,1054,0.316,true
INT_00000020442,CUST_00001981,POL_000003182,CH_BRANCH,AGT_00011,2025-09-27T19:01:00+00:00,2025,CHAT,COMPLAINT,INBOUND,1065,-0.682,true
INT_00000020443,CUST_00001981,POL_000003181,CH_WEB,,2026-04-14T16:25:00+00:00,2026,BRANCH_MEETING,QUOTE,INBOUND,1372,-1,true
INT_00000020444,CUST_00001981,POL_000003181,CH_SMS,,2026-04-27T08:28:00+00:00,2026,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,1633,-0.783,true
INT_00000020445,CUST_00001981,POL_000003181,CH_EMAIL,,2026-02-07T17:48:00+00:00,2026,MOBILE_SESSION,RENEWAL,INBOUND,1398,-0.053,false
INT_00000020446,CUST_00001981,POL_000003181,CH_CALL_CENTER,AGT_00012,2025-12-09T17:59:00+00:00,2025,EMAIL,QUOTE,INBOUND,1242,-0.212,true
INT_00000020447,CUST_00001982,POL_000003183,CH_MOBILE,,2024-08-27T16:25:00+00:00,2024,EMAIL,CLAIM,INBOUND,240,0.825,true
INT_00000020448,CUST_00001982,POL_000003183,CH_MOBILE,,2023-08-12T08:33:00+00:00,2023,MOBILE_SESSION,RENEWAL,OUTBOUND,1324,-0.324,false
INT_00000020449,CUST_00001982,POL_000003183,CH_WEB,,2022-05-11T08:33:00+00:00,2022,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,1343,-0.295,false
INT_00000020450,CUST_00001982,POL_000003183,CH_WEB,,2025-02-27T08:04:00+00:00,2025,SMS,GENERAL_SERVICE,INBOUND,1106,-0.062,true
INT_00000020451,CUST_00001982,POL_000003183,CH_WEB,,2023-01-23T19:01:00+00:00,2023,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,290,-0.024,true
INT_00000020452,CUST_00001982,POL_000003183,CH_CALL_CENTER,AGT_00089,2024-03-12T19:01:00+00:00,2024,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,1041,0.051,true
INT_00000020453,CUST_00001982,POL_000003183,CH_WEB,,2023-07-23T08:32:00+00:00,2023,EMAIL,GENERAL_SERVICE,INBOUND,474,-0.082,true
INT_00000020454,CUST_00001982,POL_000003183,CH_WEB,,2021-07-21T11:31:00+00:00,2021,SMS,BILLING,INBOUND,216,0.46,true
INT_00000020455,CUST_00001982,POL_000003183,CH_MOBILE,,2024-03-11T09:10:00+00:00,2024,MOBILE_SESSION,CLAIM,INBOUND,1022,0.569,true
INT_00000020456,CUST_00001983,POL_000003184,CH_MOBILE,,2022-02-17T17:17:00+00:00,2022,CHAT,COMPLAINT,INBOUND,850,-0.688,true
INT_00000020457,CUST_00001983,POL_000003184,CH_BRANCH,AGT_00040,2023-11-02T08:37:00+00:00,2023,WEB_VISIT,CLAIM,INBOUND,605,0.174,true
INT_00000020458,CUST_00001983,POL_000003184,CH_EMAIL,,2022-08-17T10:30:00+00:00,2022,MOBILE_SESSION,BILLING,INBOUND,1398,0.508,false
INT_00000020459,CUST_00001983,POL_000003184,CH_MOBILE,,2023-05-06T14:18:00+00:00,2023,BRANCH_MEETING,BILLING,INBOUND,1256,1,true
INT_00000020460,CUST_00001983,POL_000003184,CH_EMAIL,,2026-04-21T18:54:00+00:00,2026,WEB_VISIT,CLAIM,INBOUND,703,0.404,true
INT_00000020461,CUST_00001983,POL_000003184,CH_MOBILE,,2022-08-05T19:03:00+00:00,2022,WEB_VISIT,GENERAL_SERVICE,INBOUND,787,-0.359,false
INT_00000020462,CUST_00001983,POL_000003184,CH_CALL_CENTER,AGT_00040,2022-06-04T08:46:00+00:00,2022,EMAIL,CLAIM,INBOUND,317,0.441,true
INT_00000020463,CUST_00001983,POL_000003184,CH_MOBILE,,2024-02-24T08:47:00+00:00,2024,BRANCH_MEETING,QUOTE,INBOUND,1226,-0.237,false
INT_00000020464,CUST_00001983,POL_000003184,CH_WEB,,2022-01-01T20:31:00+00:00,2022,CHAT,BILLING,INBOUND,820,-0.604,true
INT_00000020465,CUST_00001983,POL_000003184,CH_BRANCH,AGT_00040,2022-12-23T19:10:00+00:00,2022,MOBILE_SESSION,RENEWAL,OUTBOUND,1603,0.359,true
INT_00000020466,CUST_00001984,POL_000003186,CH_BRANCH,AGT_00032,2023-03-31T14:56:00+00:00,2023,CALL,RETENTION,OUTBOUND,397,0.122,true
INT_00000020467,CUST_00001984,POL_000003186,CH_SMS,,2024-02-18T11:48:00+00:00,2024,BRANCH_MEETING,RENEWAL,INBOUND,508,0.11,true
INT_00000020468,CUST_00001984,POL_000003185,CH_CALL_CENTER,AGT_00033,2023-01-23T16:08:00+00:00,2023,EMAIL,BILLING,INBOUND,1508,-0.329,true
INT_00000020469,CUST_00001984,POL_000003185,CH_BRANCH,AGT_00033,2025-08-14T08:52:00+00:00,2025,EMAIL,RENEWAL,OUTBOUND,611,0.31,true
INT_00000020470,CUST_00001984,POL_000003186,CH_CALL_CENTER,AGT_00032,2022-08-30T09:20:00+00:00,2022,MOBILE_SESSION,COMPLAINT,INBOUND,176,-0.756,false
INT_00000020471,CUST_00001984,POL_000003185,CH_CALL_CENTER,AGT_00031,2023-06-06T10:59:00+00:00,2023,MOBILE_SESSION,RENEWAL,OUTBOUND,1422,1,false
INT_00000020472,CUST_00001984,POL_000003186,CH_MOBILE,,2025-09-27T12:21:00+00:00,2025,WEB_VISIT,CLAIM,INBOUND,278,0.42,false
INT_00000020473,CUST_00001984,POL_000003186,CH_CALL_CENTER,AGT_00033,2022-01-31T20:29:00+00:00,2022,EMAIL,QUOTE,INBOUND,625,0.257,true
INT_00000020474,CUST_00001984,POL_000003186,CH_SMS,,2025-11-24T14:52:00+00:00,2025,BRANCH_MEETING,RENEWAL,OUTBOUND,1730,0.1,true
INT_00000020475,CUST_00001984,POL_000003185,CH_WEB,,2023-12-28T18:32:00+00:00,2023,WEB_VISIT,GENERAL_SERVICE,INBOUND,1229,-0.707,true
INT_00000020476,CUST_00001984,POL_000003185,CH_MOBILE,,2023-01-26T08:36:00+00:00,2023,WEB_VISIT,GENERAL_SERVICE,INBOUND,1199,-0.124,false
INT_00000020477,CUST_00001984,POL_000003185,CH_MOBILE,,2023-11-12T18:48:00+00:00,2023,MOBILE_SESSION,RENEWAL,OUTBOUND,938,0.429,true
INT_00000020478,CUST_00001984,POL_000003185,CH_CALL_CENTER,AGT_00033,2022-01-20T08:34:00+00:00,2022,CALL,RENEWAL,INBOUND,1475,0.347,true
INT_00000020479,CUST_00001985,POL_000003187,CH_WEB,,2025-09-16T10:56:00+00:00,2025,CHAT,QUOTE,INBOUND,833,-0.452,true
INT_00000020480,CUST_00001985,POL_000003187,CH_BRANCH,AGT_00068,2023-11-30T15:39:00+00:00,2023,WEB_VISIT,GENERAL_SERVICE,INBOUND,493,0.153,true
INT_00000020481,CUST_00001985,POL_000003188,CH_CALL_CENTER,AGT_00067,2024-10-13T20:48:00+00:00,2024,MOBILE_SESSION,RETENTION,INBOUND,751,-0.214,true
INT_00000020482,CUST_00001985,POL_000003187,CH_EMAIL,,2024-03-21T15:00:00+00:00,2024,MOBILE_SESSION,CLAIM,INBOUND,1258,-0.342,false
INT_00000020483,CUST_00001985,POL_000003190,CH_WEB,,2025-05-27T18:43:00+00:00,2025,EMAIL,CLAIM,INBOUND,1422,0.444,true
INT_00000020484,CUST_00001985,POL_000003187,CH_BRANCH,AGT_00066,2025-02-11T13:09:00+00:00,2025,MOBILE_SESSION,RENEWAL,INBOUND,784,-0.022,false
INT_00000020485,CUST_00001985,POL_000003188,CH_MOBILE,,2025-07-13T12:33:00+00:00,2025,EMAIL,BILLING,INBOUND,1192,-0.614,false
INT_00000020486,CUST_00001985,POL_000003188,CH_CALL_CENTER,AGT_00067,2025-08-28T19:41:00+00:00,2025,CALL,CLAIM,INBOUND,1790,-0.056,false
INT_00000020487,CUST_00001985,POL_000003187,CH_CALL_CENTER,AGT_00066,2023-11-30T13:41:00+00:00,2023,CHAT,RETENTION,OUTBOUND,1406,0.714,true
INT_00000020488,CUST_00001985,POL_000003188,CH_BRANCH,AGT_00068,2026-03-17T17:11:00+00:00,2026,SMS,QUOTE,INBOUND,415,0.385,true
INT_00000020489,CUST_00001985,POL_000003189,CH_MOBILE,,2025-10-06T13:16:00+00:00,2025,EMAIL,CLAIM,INBOUND,837,-0.401,false
INT_00000020490,CUST_00001986,POL_000003191,CH_WEB,,2024-12-24T17:58:00+00:00,2024,WEB_VISIT,RETENTION,OUTBOUND,163,0.254,true
INT_00000020491,CUST_00001986,POL_000003191,CH_BRANCH,AGT_00138,2026-04-01T12:36:00+00:00,2026,EMAIL,BILLING,INBOUND,1090,-0.514,false
INT_00000020492,CUST_00001986,POL_000003191,CH_MOBILE,,2025-10-20T12:45:00+00:00,2025,EMAIL,COMPLAINT,INBOUND,1108,0.826,true
INT_00000020493,CUST_00001986,POL_000003191,CH_EMAIL,,2024-04-19T08:17:00+00:00,2024,BRANCH_MEETING,CLAIM,INBOUND,215,0.99,true
INT_00000020494,CUST_00001986,POL_000003191,CH_SMS,,2026-05-19T10:28:00+00:00,2026,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,307,0.39,true
INT_00000020495,CUST_00001986,POL_000003191,CH_WEB,,2025-09-05T13:16:00+00:00,2025,MOBILE_SESSION,QUOTE,INBOUND,1280,0.061,true
INT_00000020496,CUST_00001987,POL_000003192,CH_EMAIL,,2024-07-26T17:44:00+00:00,2024,CHAT,GENERAL_SERVICE,INBOUND,898,0.507,true
INT_00000020497,CUST_00001987,POL_000003192,CH_CALL_CENTER,AGT_00045,2023-09-27T19:47:00+00:00,2023,WEB_VISIT,COMPLAINT,INBOUND,1414,-0.558,false
INT_00000020498,CUST_00001987,POL_000003192,CH_MOBILE,,2025-05-03T15:28:00+00:00,2025,EMAIL,BILLING,INBOUND,335,0.427,true
INT_00000020499,CUST_00001987,POL_000003192,CH_MOBILE,,2024-01-21T20:17:00+00:00,2024,MOBILE_SESSION,CLAIM,INBOUND,486,-0.227,false
INT_00000020500,CUST_00001988,POL_000003193,CH_MOBILE,,2023-10-31T11:11:00+00:00,2023,WEB_VISIT,GENERAL_SERVICE,INBOUND,190,0.282,true
INT_00000020501,CUST_00001988,POL_000003193,CH_EMAIL,,2025-01-16T11:10:00+00:00,2025,WEB_VISIT,BILLING,INBOUND,1061,0.434,true
INT_00000020502,CUST_00001988,POL_000003193,CH_WEB,,2025-05-05T09:17:00+00:00,2025,EMAIL,GENERAL_SERVICE,INBOUND,702,-0.592,true
INT_00000020503,CUST_00001988,POL_000003193,CH_CALL_CENTER,AGT_00040,2024-06-02T18:03:00+00:00,2024,CALL,RETENTION,INBOUND,665,0.281,true
INT_00000020504,CUST_00001988,POL_000003193,CH_WEB,,2024-01-30T15:57:00+00:00,2024,SMS,COMPLAINT,INBOUND,1700,0.012,true
INT_00000020505,CUST_00001988,POL_000003193,CH_BRANCH,AGT_00040,2025-12-09T19:50:00+00:00,2025,CALL,QUOTE,INBOUND,1218,0.418,true
INT_00000020506,CUST_00001988,POL_000003193,CH_CALL_CENTER,AGT_00039,2024-06-12T11:23:00+00:00,2024,CALL,CLAIM,INBOUND,1462,0.299,true
INT_00000020507,CUST_00001988,POL_000003193,CH_WEB,,2024-11-24T19:29:00+00:00,2024,WEB_VISIT,GENERAL_SERVICE,INBOUND,930,-0.075,true
INT_00000020508,CUST_00001988,POL_000003193,CH_MOBILE,,2025-01-25T08:20:00+00:00,2025,CALL,RENEWAL,OUTBOUND,1188,0.199,true
INT_00000020509,CUST_00001988,POL_000003193,CH_CALL_CENTER,AGT_00040,2026-01-14T14:07:00+00:00,2026,EMAIL,BILLING,INBOUND,1091,-0.205,false
INT_00000020510,CUST_00001988,POL_000003193,CH_BRANCH,AGT_00040,2024-12-19T13:36:00+00:00,2024,CALL,RENEWAL,INBOUND,1391,-0.192,true
INT_00000020511,CUST_00001988,POL_000003193,CH_MOBILE,,2025-08-14T13:04:00+00:00,2025,EMAIL,RENEWAL,OUTBOUND,688,-0.485,true
INT_00000020512,CUST_00001989,POL_000003194,CH_CALL_CENTER,AGT_00129,2024-04-26T10:55:00+00:00,2024,MOBILE_SESSION,QUOTE,INBOUND,932,1,false
INT_00000020513,CUST_00001989,POL_000003194,CH_CALL_CENTER,AGT_00131,2026-05-04T15:01:00+00:00,2026,EMAIL,CLAIM,INBOUND,1304,-0.779,false
INT_00000020514,CUST_00001989,POL_000003194,CH_EMAIL,,2023-01-13T12:47:00+00:00,2023,CHAT,GENERAL_SERVICE,INBOUND,590,-0.126,false
