policy_id,source_policy_id,customer_id,product_id,sales_channel_id,agent_id,agency_id,policy_start_date,policy_end_date,next_renewal_date,policy_status,payment_frequency,annual_premium,premium_discount_pct,premium_increase_pct_last_renewal,cancellation_date,cancellation_reason
POL_000002539,SRC_POL_000002539,CUST_00001599,PROD_HOME_STANDARD,CH_BRANCH,AGT_00100,AGY_015,2023-05-31,2029-05-31,2026-05-31,ACTIVE,MONTHLY,528.4,0.0021,0.0914,,
POL_000002540,SRC_POL_000002540,CUST_00001599,PROD_LIFE_STANDARD,CH_BRANCH,AGT_00099,AGY_015,2023-07-12,2027-07-12,2026-07-12,ACTIVE,ANNUAL,464.45,0.0376,0.072,,
POL_000002541,SRC_POL_000002541,CUST_00001599,PROD_HOME_PREMIUM,CH_WEB,AGT_00099,AGY_015,2023-05-31,2029-05-31,2026-05-31,ACTIVE,MONTHLY,702.54,0.026,-0.04,,
POL_000002542,SRC_POL_000002542,CUST_00001599,PROD_AUTO_PREMIUM,CH_WEB,AGT_00105,AGY_015,2023-12-08,2025-12-08,,EXPIRED,MONTHLY,1189.36,0.0756,0.0159,,
POL_000002543,SRC_POL_000002543,CUST_00001600,PROD_LIFE_PREMIUM,CH_WEB,AGT_00079,AGY_012,2025-07-27,2028-07-27,2026-07-27,ACTIVE,ANNUAL,846.7,0.0561,0.0965,,
POL_000002544,SRC_POL_000002544,CUST_00001601,PROD_LIFE_PREMIUM,CH_MOBILE,AGT_00128,AGY_019,2025-09-29,2030-09-29,2026-09-29,ACTIVE,ANNUAL,865.68,0.0673,0.0522,,
POL_000002545,SRC_POL_000002545,CUST_00001602,PROD_HOME_STANDARD,CH_BRANCH,AGT_00064,AGY_010,2023-04-09,2024-04-09,,EXPIRED,MONTHLY,471.74,0.0496,-0.0229,,
POL_000002546,SRC_POL_000002546,CUST_00001602,PROD_HOME_PREMIUM,CH_MOBILE,AGT_00065,AGY_010,2024-07-14,2026-07-14,2026-07-14,ACTIVE,MONTHLY,909.13,0.0124,0.1155,,
POL_000002547,SRC_POL_000002547,CUST_00001602,PROD_AUTO_STANDARD,CH_BROKER,AGT_00065,AGY_010,2025-06-06,2026-06-06,,EXPIRED,MONTHLY,814.74,0.0054,0.0558,,
POL_000002548,SRC_POL_000002548,CUST_00001603,PROD_HEALTH_PREMIUM,CH_BROKER,AGT_00050,AGY_008,2022-07-23,2026-07-23,2026-07-23,ACTIVE,MONTHLY,1550.8,0.0266,0.0296,,
POL_000002549,SRC_POL_000002549,CUST_00001604,PROD_HEALTH_PREMIUM,CH_WEB,AGT_00057,AGY_009,2023-07-15,2026-07-15,2026-07-15,ACTIVE,MONTHLY,1832.86,0.0339,0.0879,,
POL_000002550,SRC_POL_000002550,CUST_00001604,PROD_LIFE_PREMIUM,CH_WEB,AGT_00058,AGY_009,2022-11-14,2023-11-14,,EXPIRED,ANNUAL,911.81,0.0286,-0.0263,,
POL_000002551,SRC_POL_000002551,CUST_00001605,PROD_TRAVEL_STANDARD,CH_BRANCH,AGT_00016,AGY_003,2021-01-30,2024-01-30,,EXPIRED,ANNUAL,143.69,0.0369,0.0132,,
POL_000002552,SRC_POL_000002552,CUST_00001606,PROD_PET_STANDARD,CH_BRANCH,AGT_00114,AGY_017,2022-01-13,2028-01-13,2026-01-13,ACTIVE,MONTHLY,330.83,0.0071,0.049,,
POL_000002553,SRC_POL_000002553,CUST_00001607,PROD_AUTO_PREMIUM,CH_CALL_CENTER,AGT_00084,AGY_012,2021-08-11,2024-08-11,,EXPIRED,MONTHLY,1175.65,0.0488,0.0775,,
POL_000002554,SRC_POL_000002554,CUST_00001607,PROD_ACCIDENT_STANDARD,CH_BROKER,AGT_00084,AGY_012,2020-04-10,2026-04-10,,EXPIRED,ANNUAL,230.35,0.0683,-0.04,,
POL_000002555,SRC_POL_000002555,CUST_00001608,PROD_LIFE_PREMIUM,CH_BROKER,AGT_00029,AGY_005,2021-02-26,2022-02-26,,EXPIRED,ANNUAL,867.23,0.008,0.0793,,
POL_000002556,SRC_POL_000002556,CUST_00001608,PROD_HEALTH_STANDARD,CH_WEB,AGT_00030,AGY_005,2021-08-28,2023-08-28,,EXPIRED,MONTHLY,942.77,0.1081,0.0112,,
POL_000002557,SRC_POL_000002557,CUST_00001608,PROD_HOME_STANDARD,CH_CALL_CENTER,AGT_00030,AGY_005,2020-12-27,2021-12-27,,EXPIRED,MONTHLY,539.72,0.0361,0.1455,,
POL_000002558,SRC_POL_000002558,CUST_00001609,PROD_PET_STANDARD,CH_BROKER,AGT_00042,AGY_006,2023-10-27,2027-10-27,,CANCELLED,MONTHLY,365.02,0.0045,0.0426,2025-03-15,PRICE
POL_000002559,SRC_POL_000002559,CUST_00001609,PROD_ACCIDENT_STANDARD,CH_WEB,AGT_00037,AGY_006,2022-11-24,2026-11-24,2026-11-24,ACTIVE,ANNUAL,217.01,0.0016,-0.0064,,
POL_000002560,SRC_POL_000002560,CUST_00001610,PROD_HEALTH_PREMIUM,CH_WEB,AGT_00142,AGY_021,2022-12-05,2026-12-05,2026-12-05,ACTIVE,MONTHLY,1473.6,0.0805,0.0048,,
POL_000002561,SRC_POL_000002561,CUST_00001611,PROD_HEALTH_BASIC,CH_WEB,AGT_00043,AGY_007,2023-02-21,2025-02-21,,EXPIRED,MONTHLY,696.2,0.0387,0.0872,,
POL_000002562,SRC_POL_000002562,CUST_00001612,PROD_LIFE_PREMIUM,CH_WEB,AGT_00134,AGY_020,2023-10-27,2025-10-27,,EXPIRED,ANNUAL,841.7,0.0127,0.0135,,
POL_000002563,SRC_POL_000002563,CUST_00001613,PROD_AUTO_STANDARD,CH_CALL_CENTER,AGT_00148,AGY_022,2024-01-13,2026-01-13,,EXPIRED,MONTHLY,842.23,0.0659,0.0796,,
POL_000002564,SRC_POL_000002564,CUST_00001614,PROD_LIFE_STANDARD,CH_BRANCH,AGT_00162,AGY_024,2021-03-10,2024-03-10,,EXPIRED,ANNUAL,441.28,0.0467,0.0405,,
POL_000002565,SRC_POL_000002565,CUST_00001615,PROD_HEALTH_BASIC,CH_BRANCH,AGT_00071,AGY_011,2024-10-04,2030-10-04,,CANCELLED,MONTHLY,710.85,0.0272,0.007,2025-08-19,COVERAGE
POL_000002566,SRC_POL_000002566,CUST_00001615,PROD_LIFE_STANDARD,CH_MOBILE,AGT_00077,AGY_011,2023-03-15,2029-03-15,2026-03-15,ACTIVE,ANNUAL,477.12,0.0144,0.0514,,
POL_000002567,SRC_POL_000002567,CUST_00001615,PROD_TRAVEL_STANDARD,CH_BROKER,AGT_00071,AGY_011,2022-10-03,2028-10-03,2026-10-03,ACTIVE,ANNUAL,171.34,0.0196,-0.0198,,
POL_000002568,SRC_POL_000002568,CUST_00001616,PROD_LIFE_BASIC,CH_BROKER,AGT_00071,AGY_011,2025-07-18,2026-07-18,,CANCELLED,ANNUAL,231.05,0.0252,0.0044,2025-12-26,PRICE
POL_000002569,SRC_POL_000002569,CUST_00001617,PROD_HOME_PREMIUM,CH_WEB,AGT_00044,AGY_007,2024-12-03,2028-12-03,2026-12-03,ACTIVE,MONTHLY,790.45,0.0709,0.0281,,
POL_000002570,SRC_POL_000002570,CUST_00001617,PROD_AUTO_BASIC,CH_BRANCH,AGT_00043,AGY_007,2024-12-03,2030-12-03,2026-12-03,ACTIVE,MONTHLY,561.66,0.0026,0.0441,,
POL_000002571,SRC_POL_000002571,CUST_00001618,PROD_HOME_BASIC,CH_BROKER,AGT_00030,AGY_005,2024-09-02,2025-09-02,,EXPIRED,MONTHLY,355.36,0.0154,0.0566,,
POL_000002572,SRC_POL_000002572,CUST_00001618,PROD_LIFE_STANDARD,CH_WEB,AGT_00029,AGY_005,2024-11-13,2026-11-13,2026-11-13,ACTIVE,ANNUAL,422.1,0.0056,-0.04,,
POL_000002573,SRC_POL_000002573,CUST_00001618,PROD_LIFE_PREMIUM,CH_BRANCH,AGT_00029,AGY_005,2024-06-03,2028-06-03,,CANCELLED,ANNUAL,1022.56,0.0179,0.0322,2024-10-27,COMPETITOR
POL_000002574,SRC_POL_000002574,CUST_00001618,PROD_ACCIDENT_STANDARD,CH_WEB,AGT_00029,AGY_005,2022-02-17,2027-02-17,2026-02-17,ACTIVE,ANNUAL,242.03,0.0461,0.0364,,
POL_000002575,SRC_POL_000002575,CUST_00001619,PROD_AUTO_STANDARD,CH_CALL_CENTER,AGT_00070,AGY_010,2022-03-13,2024-03-13,,EXPIRED,MONTHLY,782.38,0.0385,0.0358,,
POL_000002576,SRC_POL_000002576,CUST_00001620,PROD_ACCIDENT_STANDARD,CH_MOBILE,AGT_00126,AGY_018,2025-12-06,2029-12-06,2026-12-06,ACTIVE,ANNUAL,242.16,0.0701,0.0115,,
POL_000002577,SRC_POL_000002577,CUST_00001621,PROD_LIFE_PREMIUM,CH_BROKER,AGT_00042,AGY_006,2025-01-29,2031-01-29,2026-01-29,ACTIVE,ANNUAL,896.2,0.0672,0.043,,
POL_000002578,SRC_POL_000002578,CUST_00001621,PROD_HEALTH_PREMIUM,CH_MOBILE,AGT_00042,AGY_006,2024-08-28,2030-08-28,,CANCELLED,MONTHLY,1453.96,0.0123,-0.0306,2025-08-28,PRICE
POL_000002579,SRC_POL_000002579,CUST_00001622,PROD_AUTO_BASIC,CH_BRANCH,AGT_00036,AGY_006,2023-07-21,2027-07-21,,CANCELLED,MONTHLY,573.58,0.0316,0.0039,2026-03-23,MOVED
POL_000002580,SRC_POL_000002580,CUST_00001622,PROD_AUTO_STANDARD,CH_WEB,AGT_00042,AGY_006,2024-11-21,2027-11-21,2026-11-21,ACTIVE,MONTHLY,808.13,0.0255,0.0261,,
POL_000002581,SRC_POL_000002581,CUST_00001623,PROD_LIFE_STANDARD,CH_WEB,AGT_00035,AGY_005,2025-01-12,2031-01-12,2026-01-12,ACTIVE,ANNUAL,496.62,0.0821,0.012,,
POL_000002582,SRC_POL_000002582,CUST_00001623,PROD_PET_STANDARD,CH_CALL_CENTER,AGT_00029,AGY_005,2024-07-29,2027-07-29,2026-07-29,ACTIVE,MONTHLY,331.7,0.0563,0.0363,,
POL_000002583,SRC_POL_000002583,CUST_00001624,PROD_HEALTH_STANDARD,CH_BRANCH,AGT_00001,AGY_001,2025-03-03,2026-03-03,,EXPIRED,MONTHLY,912.16,0.0405,0.0004,,
POL_000002584,SRC_POL_000002584,CUST_00001625,PROD_AUTO_BASIC,CH_CALL_CENTER,AGT_00154,AGY_022,2022-10-05,2024-10-05,,EXPIRED,MONTHLY,480.02,0.0141,0.0421,,
POL_000002585,SRC_POL_000002585,CUST_00001625,PROD_ACCIDENT_STANDARD,CH_CALL_CENTER,AGT_00148,AGY_022,2025-12-12,2029-12-12,2026-12-12,ACTIVE,ANNUAL,228.74,0.0109,0.0315,,
POL_000002586,SRC_POL_000002586,CUST_00001626,PROD_HOME_BASIC,CH_WEB,AGT_00133,AGY_019,2024-09-12,2025-09-12,,EXPIRED,MONTHLY,317.72,0.0142,0.0632,,
POL_000002587,SRC_POL_000002587,CUST_00001627,PROD_TRAVEL_STANDARD,CH_CALL_CENTER,AGT_00057,AGY_009,2023-04-11,2028-04-11,2026-04-11,ACTIVE,ANNUAL,153.14,0.0338,0.0584,,
POL_000002588,SRC_POL_000002588,CUST_00001627,PROD_PET_STANDARD,CH_CALL_CENTER,AGT_00057,AGY_009,2025-10-06,2031-10-06,2026-10-06,ACTIVE,MONTHLY,384.09,0.0378,-0.022,,
POL_000002589,SRC_POL_000002589,CUST_00001628,PROD_AUTO_PREMIUM,CH_BRANCH,AGT_00063,AGY_009,2025-05-24,2027-05-24,2026-05-24,ACTIVE,MONTHLY,1293.81,0.0085,0.1495,,
POL_000002590,SRC_POL_000002590,CUST_00001629,PROD_HEALTH_STANDARD,CH_MOBILE,AGT_00084,AGY_012,2025-03-27,2031-03-27,2026-03-27,ACTIVE,MONTHLY,936.67,0.0475,0.0414,,
POL_000002591,SRC_POL_000002591,CUST_00001630,PROD_AUTO_PREMIUM,CH_WEB,AGT_00007,AGY_001,2025-04-14,2026-04-14,,CANCELLED,MONTHLY,1062.56,0.0849,0.0232,2025-10-26,SERVICE
POL_000002592,SRC_POL_000002592,CUST_00001631,PROD_AUTO_BASIC,CH_BROKER,AGT_00091,AGY_013,2023-09-20,2026-09-20,2026-09-20,ACTIVE,MONTHLY,629.85,0.016,0.0815,,
POL_000002593,SRC_POL_000002593,CUST_00001632,PROD_AUTO_STANDARD,CH_BROKER,AGT_00016,AGY_003,2024-06-01,2026-06-01,,EXPIRED,MONTHLY,786.57,0.0674,0.1246,,
POL_000002594,SRC_POL_000002594,CUST_00001633,PROD_HOME_BASIC,CH_MOBILE,AGT_00042,AGY_006,2025-01-11,2028-01-11,2026-01-11,ACTIVE,MONTHLY,360.73,0.0507,0.0379,,
POL_000002595,SRC_POL_000002595,CUST_00001634,PROD_LIFE_STANDARD,CH_BROKER,AGT_00035,AGY_005,2021-09-22,2027-09-22,2026-09-22,ACTIVE,ANNUAL,426.0,0.0288,0.0608,,
POL_000002596,SRC_POL_000002596,CUST_00001634,PROD_TRAVEL_STANDARD,CH_WEB,AGT_00030,AGY_005,2023-05-12,2024-05-12,,EXPIRED,ANNUAL,161.09,0.0041,0.0239,,
POL_000002597,SRC_POL_000002597,CUST_00001634,PROD_HEALTH_BASIC,CH_BROKER,AGT_00035,AGY_005,2024-11-21,2025-11-21,,EXPIRED,MONTHLY,643.51,0.0088,0.0014,,
POL_000002598,SRC_POL_000002598,CUST_00001635,PROD_HOME_PREMIUM,CH_BRANCH,AGT_00133,AGY_019,2023-09-12,2026-09-12,2026-09-12,ACTIVE,MONTHLY,758.45,0.0217,0.0297,,
POL_000002599,SRC_POL_000002599,CUST_00001635,PROD_TRAVEL_STANDARD,CH_CALL_CENTER,AGT_00133,AGY_019,2024-09-21,2030-09-21,2026-09-21,ACTIVE,ANNUAL,128.95,0.0194,0.0602,,
POL_000002600,SRC_POL_000002600,CUST_00001635,PROD_LIFE_PREMIUM,CH_BRANCH,AGT_00127,AGY_019,2024-12-08,2026-12-08,2026-12-08,ACTIVE,ANNUAL,935.08,0.0341,0.0178,,
POL_000002601,SRC_POL_000002601,CUST_00001636,PROD_LIFE_STANDARD,CH_BRANCH,AGT_00107,AGY_016,2023-08-20,2026-08-20,2026-08-20,ACTIVE,ANNUAL,407.19,0.0106,-0.02,,
POL_000002602,SRC_POL_000002602,CUST_00001637,PROD_HEALTH_STANDARD,CH_BROKER,AGT_00049,AGY_007,2022-05-03,2023-05-03,,EXPIRED,MONTHLY,1167.99,0.0047,0.0328,,
POL_000002603,SRC_POL_000002603,CUST_00001638,PROD_TRAVEL_STANDARD,CH_MOBILE,AGT_00142,AGY_021,2024-06-19,2026-06-19,,EXPIRED,ANNUAL,115.54,0.1101,-0.0073,,
POL_000002604,SRC_POL_000002604,CUST_00001639,PROD_LIFE_BASIC,CH_MOBILE,AGT_00070,AGY_010,2025-07-09,2029-07-09,,CANCELLED,ANNUAL,291.43,0.0107,0.1101,2026-06-11,PRICE
POL_000002605,SRC_POL_000002605,CUST_00001640,PROD_HOME_STANDARD,CH_MOBILE,AGT_00009,AGY_002,2025-02-28,2026-02-28,,CANCELLED,MONTHLY,432.62,0.005,-0.0066,2025-08-07,COVERAGE
POL_000002606,SRC_POL_000002606,CUST_00001641,PROD_AUTO_BASIC,CH_BRANCH,AGT_00079,AGY_012,2024-04-05,2027-04-05,2026-04-05,ACTIVE,MONTHLY,583.08,0.0079,0.0752,,
POL_000002607,SRC_POL_000002607,CUST_00001642,PROD_HOME_PREMIUM,CH_WEB,AGT_00155,AGY_023,2025-04-05,2026-04-05,,CANCELLED,MONTHLY,909.23,0.0593,0.0968,2026-02-07,COMPETITOR
POL_000002608,SRC_POL_000002608,CUST_00001643,PROD_HOME_STANDARD,CH_BRANCH,AGT_00133,AGY_019,2025-04-15,2031-04-15,,CANCELLED,MONTHLY,538.9,0.0596,0.0473,2025-12-15,COMPETITOR
POL_000002609,SRC_POL_000002609,CUST_00001644,PROD_HEALTH_PREMIUM,CH_BRANCH,AGT_00086,AGY_013,2024-08-11,2029-08-11,2026-08-11,ACTIVE,MONTHLY,1497.74,0.0181,0.033,,
POL_000002610,SRC_POL_000002610,CUST_00001644,PROD_HEALTH_STANDARD,CH_BRANCH,AGT_00086,AGY_013,2024-10-17,2025-10-17,,EXPIRED,MONTHLY,1055.11,0.056,0.0368,,
POL_000002611,SRC_POL_000002611,CUST_00001644,PROD_HOME_BASIC,CH_MOBILE,AGT_00085,AGY_013,2025-07-03,2031-07-03,2026-07-03,ACTIVE,MONTHLY,383.46,0.0368,0.1464,,
POL_000002612,SRC_POL_000002612,CUST_00001645,PROD_HEALTH_BASIC,CH_MOBILE,AGT_00070,AGY_010,2025-10-15,2031-10-15,2026-10-15,ACTIVE,MONTHLY,670.95,0.0322,0.1083,,
POL_000002613,SRC_POL_000002613,CUST_00001645,PROD_ACCIDENT_STANDARD,CH_BROKER,AGT_00065,AGY_010,2025-10-15,2030-10-15,2026-10-15,ACTIVE,ANNUAL,228.11,0.0432,0.0321,,
POL_000002614,SRC_POL_000002614,CUST_00001646,PROD_HOME_PREMIUM,CH_BRANCH,AGT_00113,AGY_017,2025-08-19,2026-08-19,2026-08-19,ACTIVE,MONTHLY,889.16,0.0194,-0.0078,,
POL_000002615,SRC_POL_000002615,CUST_00001647,PROD_TRAVEL_STANDARD,CH_CALL_CENTER,AGT_00036,AGY_006,2024-06-19,2027-06-19,2026-06-19,ACTIVE,ANNUAL,159.09,0.0362,0.0074,,
POL_000002616,SRC_POL_000002616,CUST_00001648,PROD_LIFE_BASIC,CH_WEB,AGT_00015,AGY_003,2023-07-12,2025-07-12,,EXPIRED,ANNUAL,232.9,0.0057,-0.0026,,
POL_000002617,SRC_POL_000002617,CUST_00001648,PROD_TRAVEL_STANDARD,CH_BRANCH,AGT_00016,AGY_003,2023-07-12,2026-07-12,2026-07-12,ACTIVE,ANNUAL,142.39,0.0141,0.0258,,
POL_000002618,SRC_POL_000002618,CUST_00001649,PROD_LIFE_STANDARD,CH_BROKER,AGT_00126,AGY_018,2020-09-09,2026-09-09,2026-09-09,ACTIVE,ANNUAL,452.8,0.0113,0.0836,,
POL_000002619,SRC_POL_000002619,CUST_00001649,PROD_LIFE_PREMIUM,CH_MOBILE,AGT_00121,AGY_018,2022-11-19,2024-11-19,,EXPIRED,ANNUAL,914.41,0.0477,0.0784,,
POL_000002620,SRC_POL_000002620,CUST_00001649,PROD_ACCIDENT_STANDARD,CH_BRANCH,AGT_00126,AGY_018,2022-11-29,2023-11-29,,EXPIRED,ANNUAL,244.62,0.0203,-0.0342,,
POL_000002621,SRC_POL_000002621,CUST_00001650,PROD_LIFE_PREMIUM,CH_BRANCH,AGT_00049,AGY_007,2024-11-08,2026-11-08,2026-11-08,ACTIVE,ANNUAL,847.91,0.0635,-0.04,,
POL_000002622,SRC_POL_000002622,CUST_00001651,PROD_HOME_PREMIUM,CH_CALL_CENTER,AGT_00098,AGY_014,2025-02-02,2029-02-02,2026-02-02,ACTIVE,MONTHLY,823.62,0.0389,0.0261,,
POL_000002623,SRC_POL_000002623,CUST_00001652,PROD_LIFE_STANDARD,CH_BRANCH,AGT_00078,AGY_012,2022-08-03,2023-08-03,,EXPIRED,ANNUAL,506.9,0.0321,0.0333,,
POL_000002624,SRC_POL_000002624,CUST_00001652,PROD_HOME_BASIC,CH_WEB,AGT_00079,AGY_012,2022-07-11,2028-07-11,2026-07-11,ACTIVE,MONTHLY,300.55,0.0639,0.0488,,
POL_000002625,SRC_POL_000002625,CUST_00001652,PROD_HOME_STANDARD,CH_BRANCH,AGT_00084,AGY_012,2025-12-06,2027-12-06,2026-12-06,ACTIVE,MONTHLY,455.91,0.0217,0.0619,,
POL_000002626,SRC_POL_000002626,CUST_00001652,PROD_PET_STANDARD,CH_BROKER,AGT_00079,AGY_012,2024-12-18,2026-12-18,2026-12-18,ACTIVE,MONTHLY,359.48,0.0061,0.0343,,
POL_000002627,SRC_POL_000002627,CUST_00001653,PROD_HEALTH_PREMIUM,CH_BROKER,AGT_00016,AGY_003,2025-08-29,2028-08-29,2026-08-29,ACTIVE,MONTHLY,1737.65,0.033,0.0998,,
POL_000002628,SRC_POL_000002628,CUST_00001654,PROD_TRAVEL_STANDARD,CH_CALL_CENTER,AGT_00049,AGY_007,2024-07-22,2028-07-22,2026-07-22,ACTIVE,ANNUAL,162.62,0.018,-0.0229,,
POL_000002629,SRC_POL_000002629,CUST_00001655,PROD_HEALTH_STANDARD,CH_BRANCH,AGT_00120,AGY_018,2024-04-06,2028-04-06,2026-04-06,ACTIVE,MONTHLY,952.11,0.0169,-0.0197,,
POL_000002630,SRC_POL_000002630,CUST_00001655,PROD_HOME_BASIC,CH_BRANCH,AGT_00120,AGY_018,2025-03-15,2029-03-15,2026-03-15,ACTIVE,MONTHLY,339.15,0.0095,0.007,,
POL_000002631,SRC_POL_000002631,CUST_00001656,PROD_ACCIDENT_STANDARD,CH_BROKER,AGT_00064,AGY_010,2024-08-10,2025-08-10,,EXPIRED,ANNUAL,273.25,0.0155,0.0962,,
POL_000002632,SRC_POL_000002632,CUST_00001656,PROD_HEALTH_BASIC,CH_BRANCH,AGT_00070,AGY_010,2024-08-10,2026-08-10,2026-08-10,ACTIVE,MONTHLY,654.14,0.0324,-0.019,,
POL_000002633,SRC_POL_000002633,CUST_00001656,PROD_LIFE_BASIC,CH_BROKER,AGT_00064,AGY_010,2024-08-10,2028-08-10,2026-08-10,ACTIVE,ANNUAL,274.44,0.003,0.0323,,
POL_000002634,SRC_POL_000002634,CUST_00001656,PROD_HEALTH_STANDARD,CH_BROKER,AGT_00064,AGY_010,2024-08-10,2026-08-10,2026-08-10,ACTIVE,MONTHLY,933.9,0.0236,0.0027,,
POL_000002635,SRC_POL_000002635,CUST_00001657,PROD_LIFE_BASIC,CH_MOBILE,AGT_00106,AGY_016,2023-09-17,2027-09-17,,CANCELLED,ANNUAL,192.09,0.0879,0.0462,2025-02-27,SERVICE
POL_000002636,SRC_POL_000002636,CUST_00001658,PROD_AUTO_PREMIUM,CH_WEB,AGT_00114,AGY_017,2024-10-07,2027-10-07,2026-10-07,ACTIVE,MONTHLY,1193.58,0.0166,0.1178,,
POL_000002637,SRC_POL_000002637,CUST_00001658,PROD_LIFE_STANDARD,CH_BRANCH,,AGY_017,2024-10-07,2029-10-07,2026-10-07,ACTIVE,ANNUAL,360.92,0.0573,0.0125,,
POL_000002638,SRC_POL_000002638,CUST_00001659,PROD_HEALTH_STANDARD,CH_BRANCH,AGT_00100,AGY_015,2024-05-08,2025-05-08,,EXPIRED,MONTHLY,1042.1,0.1325,0.0133,,
POL_000002639,SRC_POL_000002639,CUST_00001660,PROD_HEALTH_PREMIUM,CH_BRANCH,AGT_00154,AGY_022,2025-08-23,2029-08-23,,CANCELLED,MONTHLY,1362.53,0.0652,-0.04,2026-05-07,
POL_000002640,SRC_POL_000002640,CUST_00001661,PROD_LIFE_STANDARD,CH_BRANCH,AGT_00014,AGY_002,2021-01-24,2022-01-24,,EXPIRED,ANNUAL,365.81,0.0493,-0.0013,,
POL_000002641,SRC_POL_000002641,CUST_00001661,PROD_ACCIDENT_STANDARD,CH_BROKER,AGT_00009,AGY_002,2025-01-19,2028-01-19,2026-01-19,ACTIVE,ANNUAL,192.12,0.0599,0.0622,,
POL_000002642,SRC_POL_000002642,CUST_00001662,PROD_TRAVEL_STANDARD,CH_MOBILE,AGT_00022,AGY_004,2025-07-28,2030-07-28,,CANCELLED,ANNUAL,175.2,0.0207,-0.0109,2026-04-16,COMPETITOR
POL_000002643,SRC_POL_000002643,CUST_00001663,PROD_ACCIDENT_STANDARD,CH_BRANCH,AGT_00002,AGY_001,2024-10-18,2030-10-18,,CANCELLED,ANNUAL,228.51,0.036,0.0844,2025-05-15,COMPETITOR
POL_000002644,SRC_POL_000002644,CUST_00001663,PROD_AUTO_BASIC,CH_WEB,AGT_00001,AGY_001,2024-03-19,2025-03-19,,EXPIRED,MONTHLY,572.91,0.016,0.0094,,
POL_000002645,SRC_POL_000002645,CUST_00001664,PROD_HOME_PREMIUM,CH_WEB,AGT_00065,AGY_010,2024-08-27,2029-08-27,,CANCELLED,MONTHLY,818.36,0.0083,-0.04,2025-10-09,COMPETITOR
POL_000002646,SRC_POL_000002646,CUST_00001665,PROD_HOME_BASIC,CH_CALL_CENTER,AGT_00001,AGY_001,2025-12-22,2029-12-22,2026-12-22,ACTIVE,MONTHLY,293.42,0.0147,-0.04,,
POL_000002647,SRC_POL_000002647,CUST_00001666,PROD_ACCIDENT_STANDARD,CH_WEB,AGT_00051,AGY_008,2025-11-15,2031-11-15,2026-11-15,ACTIVE,ANNUAL,223.85,0.0874,-0.0349,,
POL_000002648,SRC_POL_000002648,CUST_00001666,PROD_HEALTH_PREMIUM,CH_BROKER,AGT_00051,AGY_008,2025-11-15,2029-11-15,2026-11-15,ACTIVE,MONTHLY,1616.05,0.0438,0.1596,,
POL_000002649,SRC_POL_000002649,CUST_00001667,PROD_LIFE_PREMIUM,CH_CALL_CENTER,AGT_00050,AGY_008,2024-02-12,2028-02-12,2026-02-12,ACTIVE,ANNUAL,861.61,0.0219,-0.0029,,
POL_000002650,SRC_POL_000002650,CUST_00001667,PROD_PET_STANDARD,CH_MOBILE,AGT_00056,AGY_008,2023-12-13,2027-12-13,2026-12-13,ACTIVE,MONTHLY,406.7,0.0092,0.0397,,
POL_000002651,SRC_POL_000002651,CUST_00001668,PROD_LIFE_BASIC,CH_MOBILE,AGT_00133,AGY_019,2022-11-07,2025-11-07,,EXPIRED,ANNUAL,245.71,0.0703,0.0762,,
POL_000002652,SRC_POL_000002652,CUST_00001669,PROD_LIFE_BASIC,CH_BROKER,AGT_00001,AGY_001,2022-04-25,2024-04-25,,EXPIRED,ANNUAL,255.5,0.0042,0.0682,,
POL_000002653,SRC_POL_000002653,CUST_00001670,PROD_HEALTH_BASIC,CH_BROKER,AGT_00093,AGY_014,2020-07-23,2024-07-23,,EXPIRED,MONTHLY,716.1,0.0426,-0.0127,,
POL_000002654,SRC_POL_000002654,CUST_00001670,PROD_HOME_STANDARD,CH_WEB,AGT_00093,AGY_014,2025-04-28,2030-04-28,2026-04-28,ACTIVE,MONTHLY,464.09,0.049,-0.0116,,
POL_000002655,SRC_POL_000002655,CUST_00001671,PROD_HEALTH_PREMIUM,CH_MOBILE,AGT_00105,AGY_015,2021-11-01,2022-11-01,,CANCELLED,MONTHLY,1585.5,0.0133,0.0661,2022-03-14,COMPETITOR
POL_000002656,SRC_POL_000002656,CUST_00001671,PROD_HEALTH_BASIC,CH_BROKER,AGT_00099,AGY_015,2023-03-21,2027-03-21,2026-03-21,ACTIVE,MONTHLY,745.89,0.0093,0.0456,,
POL_000002657,SRC_POL_000002657,CUST_00001672,PROD_HOME_STANDARD,CH_MOBILE,AGT_00058,AGY_009,2025-08-29,2026-08-29,,CANCELLED,MONTHLY,461.16,0.0534,-0.0206,2026-04-18,SERVICE
POL_000002658,SRC_POL_000002658,CUST_00001673,PROD_HEALTH_PREMIUM,CH_WEB,AGT_00002,AGY_001,2023-08-29,2027-08-29,2026-08-29,ACTIVE,MONTHLY,1560.56,0.0789,0.0461,,
POL_000002659,SRC_POL_000002659,CUST_00001674,PROD_ACCIDENT_STANDARD,CH_BRANCH,AGT_00009,AGY_002,2023-11-06,2029-11-06,2026-11-06,ACTIVE,ANNUAL,285.97,0.1254,0.0825,,
POL_000002660,SRC_POL_000002660,CUST_00001674,PROD_TRAVEL_STANDARD,CH_BRANCH,AGT_00009,AGY_002,2024-05-12,2028-05-12,2026-05-12,ACTIVE,ANNUAL,150.96,0.0091,0.1121,,
