case_id,customer_id,policy_id,interaction_id,opened_datetime,closed_datetime,case_type,priority,case_status,sla_breached_flag,resolution_code,satisfaction_score
CAS_0000000764,CUST_00000429,POL_000000682,INT_00000004337,2023-10-17T08:00:00+00:00,2023-10-25T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,3.59
CAS_0000000765,CUST_00000430,POL_000000686,INT_00000004341,2022-11-25T18:00:00+00:00,2022-12-01T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ANSWERED,4.47
CAS_0000000766,CUST_00000430,POL_000000686,INT_00000004344,2023-12-04T17:00:00+00:00,2023-12-17T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,true,ANSWERED,2.66
CAS_0000000767,CUST_00000431,POL_000000687,INT_00000004351,2023-07-28T18:00:00+00:00,2023-07-31T00:00:00+00:00,BILLING,LOW,RESOLVED,true,ANSWERED,3.16
CAS_0000000768,CUST_00000433,POL_000000693,INT_00000004370,2024-12-07T15:00:00+00:00,2024-12-22T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,DOCUMENT_REQUESTED,2.68
CAS_0000000769,CUST_00000436,POL_000000697,INT_00000004405,2021-08-19T16:00:00+00:00,2021-08-24T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,COMPENSATED,3.73
CAS_0000000770,CUST_00000436,POL_000000698,INT_00000004406,2026-02-14T15:00:00+00:00,2026-03-02T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,false,ANSWERED,1.64
CAS_0000000771,CUST_00000436,POL_000000697,INT_00000004407,2022-12-03T17:00:00+00:00,2022-12-16T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,ANSWERED,4.16
CAS_0000000772,CUST_00000437,POL_000000699,INT_00000004422,2022-11-02T15:00:00+00:00,2022-11-17T00:00:00+00:00,CLAIM_SUPPORT,HIGH,ESCALATED,false,COMPENSATED,3.96
CAS_0000000773,CUST_00000438,POL_000000700,INT_00000004428,2025-06-22T11:00:00+00:00,2025-07-07T00:00:00+00:00,BILLING,LOW,CLOSED,true,DOCUMENT_REQUESTED,2.9
CAS_0000000774,CUST_00000438,POL_000000700,INT_00000004431,2026-06-30T09:00:00+00:00,2026-07-08T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,ANSWERED,5
CAS_0000000775,CUST_00000438,POL_000000700,INT_00000004433,2026-06-01T15:00:00+00:00,2026-06-15T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,COMPENSATED,2.37
CAS_0000000776,CUST_00000439,POL_000000701,INT_00000004436,2026-01-20T09:00:00+00:00,2026-01-31T00:00:00+00:00,BILLING,HIGH,RESOLVED,true,ANSWERED,2.43
CAS_0000000777,CUST_00000439,POL_000000701,INT_00000004437,2026-04-14T17:00:00+00:00,2026-05-01T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,DOCUMENT_REQUESTED,3.5
CAS_0000000778,CUST_00000439,POL_000000701,INT_00000004439,2020-11-22T16:00:00+00:00,2020-12-04T00:00:00+00:00,BILLING,HIGH,CLOSED,false,DOCUMENT_REQUESTED,4.85
CAS_0000000779,CUST_00000439,POL_000000701,INT_00000004443,2024-07-23T09:00:00+00:00,2024-08-11T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ANSWERED,2.71
CAS_0000000780,CUST_00000440,POL_000000703,INT_00000004450,2026-06-04T13:00:00+00:00,2026-06-21T00:00:00+00:00,COMPLAINT,MEDIUM,ESCALATED,true,COMPENSATED,1.97
CAS_0000000781,CUST_00000440,POL_000000702,INT_00000004455,2025-12-17T09:00:00+00:00,2026-01-03T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,DOCUMENT_REQUESTED,2.74
CAS_0000000782,CUST_00000440,POL_000000702,INT_00000004456,2023-12-28T14:00:00+00:00,2024-01-20T00:00:00+00:00,BILLING,HIGH,RESOLVED,true,ANSWERED,4.02
CAS_0000000783,CUST_00000443,POL_000000707,INT_00000004481,2024-01-26T08:00:00+00:00,2024-02-10T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,4.04
CAS_0000000784,CUST_00000444,POL_000000709,INT_00000004484,2023-09-04T17:00:00+00:00,2023-09-28T00:00:00+00:00,CLAIM_SUPPORT,CRITICAL,RESOLVED,false,ANSWERED,4.4
CAS_0000000785,CUST_00000444,POL_000000708,INT_00000004485,2023-06-05T08:00:00+00:00,2023-06-21T00:00:00+00:00,BILLING,LOW,CLOSED,false,ESCALATED_BACKOFFICE,
CAS_0000000786,CUST_00000444,POL_000000708,INT_00000004486,2026-05-06T10:00:00+00:00,2026-05-23T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,true,ESCALATED_BACKOFFICE,2.31
CAS_0000000787,CUST_00000445,POL_000000710,INT_00000004494,2026-06-15T08:00:00+00:00,2026-06-17T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,true,ANSWERED,1.56
CAS_0000000788,CUST_00000446,POL_000000711,INT_00000004504,2023-04-27T17:00:00+00:00,2023-05-07T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,2.84
CAS_0000000789,CUST_00000448,POL_000000713,INT_00000004515,2025-07-15T09:00:00+00:00,2025-07-19T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ANSWERED,3.88
CAS_0000000790,CUST_00000449,POL_000000715,INT_00000004526,2026-04-27T14:00:00+00:00,2026-05-01T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,false,ANSWERED,2.72
CAS_0000000791,CUST_00000449,POL_000000714,INT_00000004529,2025-12-25T16:00:00+00:00,2025-12-28T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ESCALATED_BACKOFFICE,2.22
CAS_0000000792,CUST_00000449,POL_000000715,INT_00000004530,2026-04-22T17:00:00+00:00,2026-04-23T00:00:00+00:00,BILLING,LOW,RESOLVED,true,DOCUMENT_REQUESTED,2.28
CAS_0000000793,CUST_00000449,POL_000000715,INT_00000004531,2026-04-25T08:00:00+00:00,2026-04-30T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ESCALATED_BACKOFFICE,3.24
CAS_0000000794,CUST_00000450,POL_000000716,INT_00000004540,2024-12-28T09:00:00+00:00,2025-01-11T00:00:00+00:00,COMPLAINT,HIGH,ESCALATED,false,DOCUMENT_REQUESTED,
CAS_0000000795,CUST_00000450,POL_000000717,INT_00000004545,2026-04-23T09:00:00+00:00,2026-05-11T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,true,ANSWERED,2.41
CAS_0000000796,CUST_00000451,POL_000000718,INT_00000004550,2025-02-21T12:00:00+00:00,,BILLING,MEDIUM,CLOSED,false,ANSWERED,1
CAS_0000000797,CUST_00000451,POL_000000718,INT_00000004551,2023-11-30T08:00:00+00:00,2023-12-17T00:00:00+00:00,COMPLAINT,LOW,ESCALATED,false,ANSWERED,
CAS_0000000798,CUST_00000451,POL_000000718,INT_00000004558,2026-02-13T09:00:00+00:00,2026-02-27T00:00:00+00:00,CLAIM_SUPPORT,HIGH,RESOLVED,false,ANSWERED,1.88
CAS_0000000799,CUST_00000452,POL_000000720,INT_00000004564,2025-09-26T13:00:00+00:00,2025-10-20T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,false,ANSWERED,1.99
CAS_0000000800,CUST_00000453,POL_000000721,INT_00000004570,2026-02-27T11:00:00+00:00,2026-03-02T00:00:00+00:00,COMPLAINT,HIGH,RESOLVED,false,COMPENSATED,2.98
CAS_0000000801,CUST_00000454,POL_000000722,INT_00000004580,2026-01-09T17:00:00+00:00,2026-01-22T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,
CAS_0000000802,CUST_00000454,POL_000000722,INT_00000004584,2026-02-08T12:00:00+00:00,2026-02-25T00:00:00+00:00,BILLING,LOW,RESOLVED,false,DOCUMENT_REQUESTED,3.22
CAS_0000000803,CUST_00000454,POL_000000722,INT_00000004586,2026-01-24T16:00:00+00:00,2026-02-07T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,ANSWERED,4.09
CAS_0000000804,CUST_00000454,POL_000000722,INT_00000004588,2026-01-26T08:00:00+00:00,2026-02-05T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ANSWERED,3.17
CAS_0000000805,CUST_00000454,POL_000000722,INT_00000004589,2025-12-16T14:00:00+00:00,2026-01-07T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,3.81
CAS_0000000806,CUST_00000454,POL_000000722,INT_00000004590,2024-03-06T17:00:00+00:00,2024-03-30T00:00:00+00:00,CLAIM_SUPPORT,HIGH,ESCALATED,false,ANSWERED,4.15
CAS_0000000807,CUST_00000455,POL_000000723,INT_00000004600,2026-05-18T09:00:00+00:00,2026-05-26T00:00:00+00:00,COMPLAINT,CRITICAL,CLOSED,true,ANSWERED,2.9
CAS_0000000808,CUST_00000455,POL_000000723,INT_00000004601,2022-12-13T09:00:00+00:00,2023-01-01T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,true,ESCALATED_BACKOFFICE,1.39
CAS_0000000809,CUST_00000455,POL_000000723,INT_00000004607,2025-09-22T09:00:00+00:00,2025-10-07T00:00:00+00:00,BILLING,LOW,CLOSED,true,DOCUMENT_REQUESTED,2.06
CAS_0000000810,CUST_00000456,POL_000000724,INT_00000004614,2024-09-27T14:00:00+00:00,2024-10-10T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,COMPENSATED,3.52
CAS_0000000811,CUST_00000457,POL_000000726,INT_00000004619,2024-11-26T10:00:00+00:00,2024-12-16T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,4.47
CAS_0000000812,CUST_00000458,POL_000000727,INT_00000004634,2025-09-17T13:00:00+00:00,2025-10-02T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,false,ANSWERED,5
CAS_0000000813,CUST_00000459,POL_000000728,INT_00000004639,2025-10-29T10:00:00+00:00,2025-11-08T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,true,DOCUMENT_REQUESTED,2.51
CAS_0000000814,CUST_00000460,POL_000000729,INT_00000004653,2025-10-07T17:00:00+00:00,2025-10-19T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,ESCALATED_BACKOFFICE,3.45
CAS_0000000815,CUST_00000461,POL_000000730,INT_00000004665,2026-04-29T09:00:00+00:00,2026-05-23T00:00:00+00:00,BILLING,LOW,RESOLVED,true,ANSWERED,
CAS_0000000816,CUST_00000461,POL_000000731,INT_00000004669,2020-08-11T18:00:00+00:00,2020-08-24T00:00:00+00:00,COMPLAINT,HIGH,RESOLVED,false,ANSWERED,3.72
CAS_0000000817,CUST_00000461,POL_000000730,INT_00000004672,2024-08-14T09:00:00+00:00,2024-08-16T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ANSWERED,3.25
CAS_0000000818,CUST_00000462,POL_000000732,INT_00000004678,2021-06-01T12:00:00+00:00,2021-06-21T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,DOCUMENT_REQUESTED,2.84
CAS_0000000819,CUST_00000463,POL_000000734,INT_00000004685,2025-12-07T17:00:00+00:00,2025-12-16T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,DOCUMENT_REQUESTED,3.26
CAS_0000000820,CUST_00000463,POL_000000734,INT_00000004687,2025-12-01T17:00:00+00:00,2025-12-12T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,true,ESCALATED_BACKOFFICE,2.42
CAS_0000000821,CUST_00000463,POL_000000733,INT_00000004690,2025-08-22T12:00:00+00:00,2025-08-27T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ANSWERED,3.23
CAS_0000000822,CUST_00000464,POL_000000735,INT_00000004693,2021-12-05T13:00:00+00:00,2021-12-28T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,ANSWERED,1.94
CAS_0000000823,CUST_00000464,POL_000000735,INT_00000004695,2026-03-18T11:00:00+00:00,2026-03-29T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,true,DOCUMENT_REQUESTED,3.69
CAS_0000000824,CUST_00000464,POL_000000735,INT_00000004696,2021-10-05T15:00:00+00:00,2021-10-26T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ANSWERED,3.48
CAS_0000000825,CUST_00000464,POL_000000735,INT_00000004697,2024-01-28T12:00:00+00:00,2024-02-09T00:00:00+00:00,BILLING,CRITICAL,RESOLVED,false,COMPENSATED,3.13
CAS_0000000826,CUST_00000466,POL_000000739,INT_00000004717,2023-08-17T11:00:00+00:00,2023-09-01T00:00:00+00:00,CLAIM_SUPPORT,HIGH,RESOLVED,false,ANSWERED,2.75
CAS_0000000827,CUST_00000467,POL_000000741,INT_00000004719,2024-02-28T18:00:00+00:00,2024-03-19T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,false,ANSWERED,2.94
CAS_0000000828,CUST_00000468,POL_000000744,INT_00000004736,2026-01-13T18:00:00+00:00,2026-01-16T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,true,COMPENSATED,3.53
CAS_0000000829,CUST_00000468,POL_000000744,INT_00000004737,2026-01-08T08:00:00+00:00,2026-01-13T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,DOCUMENT_REQUESTED,4.13
CAS_0000000830,CUST_00000468,POL_000000743,INT_00000004739,2026-03-08T17:00:00+00:00,2026-03-10T00:00:00+00:00,BILLING,MEDIUM,ESCALATED,false,COMPENSATED,4.47
CAS_0000000831,CUST_00000469,POL_000000746,INT_00000004747,2024-06-08T16:00:00+00:00,2024-06-12T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,COMPENSATED,3.4
CAS_0000000832,CUST_00000471,POL_000000749,INT_00000004762,2025-03-04T11:00:00+00:00,2025-03-09T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,3.61
CAS_0000000833,CUST_00000472,POL_000000750,INT_00000004765,2022-08-22T09:00:00+00:00,2022-08-23T00:00:00+00:00,BILLING,LOW,RESOLVED,false,DOCUMENT_REQUESTED,2.8
CAS_0000000834,CUST_00000472,POL_000000750,INT_00000004768,2021-12-11T10:00:00+00:00,2021-12-18T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,2.84
CAS_0000000835,CUST_00000472,POL_000000750,INT_00000004770,2023-03-27T13:00:00+00:00,2023-04-12T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ESCALATED_BACKOFFICE,5
CAS_0000000836,CUST_00000473,POL_000000751,INT_00000004781,2025-03-30T17:00:00+00:00,2025-04-12T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,false,ANSWERED,4.69
CAS_0000000837,CUST_00000474,POL_000000752,INT_00000004787,2023-07-10T09:00:00+00:00,2023-07-27T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,DOCUMENT_REQUESTED,3.45
CAS_0000000838,CUST_00000474,POL_000000752,INT_00000004790,2022-09-04T16:00:00+00:00,2022-09-27T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,true,COMPENSATED,3.29
CAS_0000000839,CUST_00000475,POL_000000755,INT_00000004793,2025-09-14T17:00:00+00:00,2025-10-09T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,ANSWERED,5
CAS_0000000840,CUST_00000475,POL_000000755,INT_00000004795,2024-09-23T08:00:00+00:00,2024-10-08T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,true,DOCUMENT_REQUESTED,3.08
CAS_0000000841,CUST_00000476,POL_000000757,INT_00000004802,2022-12-30T14:00:00+00:00,2023-01-22T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,3.0
CAS_0000000842,CUST_00000477,POL_000000758,INT_00000004811,2024-10-02T16:00:00+00:00,2024-10-14T00:00:00+00:00,BILLING,LOW,CLOSED,false,COMPENSATED,3.42
CAS_0000000843,CUST_00000479,POL_000000763,INT_00000004829,2026-04-07T17:00:00+00:00,2026-04-11T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,ESCALATED,false,COMPENSATED,3.63
CAS_0000000844,CUST_00000480,POL_000000768,INT_00000004836,2025-03-10T11:00:00+00:00,2025-03-21T00:00:00+00:00,COMPLAINT,HIGH,CLOSED,false,COMPENSATED,5
CAS_0000000845,CUST_00000480,POL_000000765,INT_00000004842,2026-03-04T11:00:00+00:00,2026-03-29T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,DOCUMENT_REQUESTED,2.77
CAS_0000000846,CUST_00000481,POL_000000769,INT_00000004846,2024-11-26T15:00:00+00:00,2024-12-10T00:00:00+00:00,COMPLAINT,LOW,CLOSED,true,COMPENSATED,3.43
CAS_0000000847,CUST_00000481,POL_000000769,INT_00000004848,2025-04-29T08:00:00+00:00,2025-05-14T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,DOCUMENT_REQUESTED,4.33
CAS_0000000848,CUST_00000481,POL_000000769,INT_00000004849,2022-12-05T13:00:00+00:00,2022-12-19T00:00:00+00:00,COMPLAINT,HIGH,CLOSED,false,DOCUMENT_REQUESTED,3.1
CAS_0000000849,CUST_00000481,POL_000000769,INT_00000004852,2025-03-16T16:00:00+00:00,2025-03-24T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,DOCUMENT_REQUESTED,4.46
CAS_0000000850,CUST_00000482,POL_000000770,INT_00000004861,2023-03-26T17:00:00+00:00,2023-04-03T00:00:00+00:00,COMPLAINT,CRITICAL,ESCALATED,false,COMPENSATED,3.45
CAS_0000000851,CUST_00000485,POL_000000775,INT_00000004877,2025-07-04T14:00:00+00:00,2025-07-13T00:00:00+00:00,BILLING,CRITICAL,RESOLVED,true,COMPENSATED,2.55
CAS_0000000852,CUST_00000485,POL_000000775,INT_00000004884,2024-07-11T17:00:00+00:00,2024-08-02T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,
CAS_0000000853,CUST_00000485,POL_000000775,INT_00000004885,2024-04-24T12:00:00+00:00,2024-05-12T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ESCALATED_BACKOFFICE,4.43
CAS_0000000854,CUST_00000486,POL_000000777,INT_00000004890,2025-10-14T10:00:00+00:00,2025-11-05T00:00:00+00:00,BILLING,CRITICAL,RESOLVED,true,ESCALATED_BACKOFFICE,3.78
CAS_0000000855,CUST_00000486,POL_000000777,INT_00000004892,2025-08-09T18:00:00+00:00,2025-08-19T00:00:00+00:00,COMPLAINT,MEDIUM,CLOSED,false,DOCUMENT_REQUESTED,2.03
CAS_0000000856,CUST_00000486,POL_000000777,INT_00000004893,2025-10-24T10:00:00+00:00,2025-11-15T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,ANSWERED,2.87
CAS_0000000857,CUST_00000486,POL_000000777,INT_00000004895,2025-12-18T14:00:00+00:00,2025-12-23T00:00:00+00:00,COMPLAINT,MEDIUM,ESCALATED,false,ANSWERED,4.51
CAS_0000000858,CUST_00000487,POL_000000778,INT_00000004903,2021-12-27T15:00:00+00:00,2022-01-05T00:00:00+00:00,BILLING,HIGH,RESOLVED,true,DOCUMENT_REQUESTED,1
CAS_0000000859,CUST_00000487,POL_000000778,INT_00000004905,2022-07-21T18:00:00+00:00,2022-08-04T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,true,COMPENSATED,2.15
CAS_0000000860,CUST_00000488,POL_000000779,INT_00000004913,2026-05-24T15:00:00+00:00,2026-05-28T00:00:00+00:00,BILLING,HIGH,ESCALATED,true,DOCUMENT_REQUESTED,2.07
CAS_0000000861,CUST_00000489,POL_000000780,INT_00000004922,2025-07-11T08:00:00+00:00,2025-08-03T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,DOCUMENT_REQUESTED,4.97
CAS_0000000862,CUST_00000489,POL_000000780,INT_00000004932,2025-05-19T17:00:00+00:00,2025-06-04T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,true,ESCALATED_BACKOFFICE,3.94
CAS_0000000863,CUST_00000491,POL_000000783,INT_00000004953,2026-02-04T18:00:00+00:00,2026-02-16T00:00:00+00:00,BILLING,LOW,RESOLVED,true,DOCUMENT_REQUESTED,3.07
CAS_0000000864,CUST_00000491,POL_000000783,INT_00000004956,2026-03-17T09:00:00+00:00,2026-04-07T00:00:00+00:00,BILLING,LOW,CLOSED,false,COMPENSATED,3.99
CAS_0000000865,CUST_00000492,POL_000000785,INT_00000004960,2025-10-15T10:00:00+00:00,2025-10-24T00:00:00+00:00,COMPLAINT,MEDIUM,ESCALATED,false,DOCUMENT_REQUESTED,3.6
CAS_0000000866,CUST_00000492,POL_000000784,INT_00000004967,2023-10-15T16:00:00+00:00,2023-11-03T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ANSWERED,3.99
CAS_0000000867,CUST_00000493,POL_000000787,INT_00000004975,2022-04-08T18:00:00+00:00,2022-04-12T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,COMPENSATED,3.77
CAS_0000000868,CUST_00000493,POL_000000787,INT_00000004981,2021-10-30T16:00:00+00:00,2021-11-02T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,ANSWERED,1.76
CAS_0000000869,CUST_00000494,POL_000000788,INT_00000004982,2025-05-12T14:00:00+00:00,2025-06-01T00:00:00+00:00,BILLING,LOW,RESOLVED,false,COMPENSATED,2.74
CAS_0000000870,CUST_00000494,POL_000000788,INT_00000004984,2026-01-11T11:00:00+00:00,2026-01-16T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,false,ANSWERED,3.05
CAS_0000000871,CUST_00000494,POL_000000788,INT_00000004990,2025-08-30T09:00:00+00:00,2025-09-02T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,DOCUMENT_REQUESTED,1.27
CAS_0000000872,CUST_00000494,POL_000000788,INT_00000004992,2024-12-27T12:00:00+00:00,2024-12-28T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,COMPENSATED,
CAS_0000000873,CUST_00000496,POL_000000790,INT_00000005007,2025-08-06T13:00:00+00:00,2025-08-07T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,true,DOCUMENT_REQUESTED,1.05
CAS_0000000874,CUST_00000496,POL_000000790,INT_00000005010,2025-12-14T10:00:00+00:00,2026-01-08T00:00:00+00:00,BILLING,HIGH,CLOSED,false,ANSWERED,3.59
CAS_0000000875,CUST_00000496,POL_000000790,INT_00000005019,2026-05-11T16:00:00+00:00,2026-06-03T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,3.26
CAS_0000000876,CUST_00000497,POL_000000791,INT_00000005023,2022-12-24T12:00:00+00:00,2023-01-08T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ANSWERED,3.55
CAS_0000000877,CUST_00000498,POL_000000792,INT_00000005040,2021-09-25T08:00:00+00:00,2021-10-19T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,false,ANSWERED,4.51
CAS_0000000878,CUST_00000499,POL_000000793,INT_00000005044,2023-07-28T12:00:00+00:00,2023-08-22T00:00:00+00:00,BILLING,LOW,CLOSED,false,ANSWERED,2.9
CAS_0000000879,CUST_00000499,POL_000000793,INT_00000005047,2025-11-11T14:00:00+00:00,2025-11-25T00:00:00+00:00,BILLING,CRITICAL,RESOLVED,false,ESCALATED_BACKOFFICE,3.29
CAS_0000000880,CUST_00000499,POL_000000793,INT_00000005053,2025-06-21T16:00:00+00:00,2025-07-13T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ANSWERED,2.04
CAS_0000000881,CUST_00000500,POL_000000794,INT_00000005068,2023-01-30T16:00:00+00:00,2023-02-24T00:00:00+00:00,CLAIM_SUPPORT,CRITICAL,RESOLVED,false,DOCUMENT_REQUESTED,1.16
CAS_0000000882,CUST_00000500,POL_000000794,INT_00000005069,2026-06-08T08:00:00+00:00,2026-07-03T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,ANSWERED,3.03
CAS_0000000883,CUST_00000500,POL_000000794,INT_00000005073,2025-10-21T10:00:00+00:00,2025-10-31T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,ESCALATED_BACKOFFICE,3.1
CAS_0000000884,CUST_00000501,POL_000000795,INT_00000005083,2025-12-18T12:00:00+00:00,2025-12-22T00:00:00+00:00,BILLING,HIGH,CLOSED,false,DOCUMENT_REQUESTED,4.2
CAS_0000000885,CUST_00000502,POL_000000797,INT_00000005089,2026-02-22T13:00:00+00:00,2026-03-16T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,4.84
CAS_0000000886,CUST_00000503,POL_000000798,INT_00000005091,2025-07-14T10:00:00+00:00,2025-07-26T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ESCALATED_BACKOFFICE,2.72
CAS_0000000887,CUST_00000503,POL_000000798,INT_00000005098,2025-03-07T10:00:00+00:00,2025-03-18T00:00:00+00:00,BILLING,LOW,ESCALATED,true,ESCALATED_BACKOFFICE,1.42
CAS_0000000888,CUST_00000504,POL_000000799,INT_00000005101,2024-05-21T10:00:00+00:00,2024-05-27T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,ESCALATED_BACKOFFICE,2.25
CAS_0000000889,CUST_00000504,POL_000000799,INT_00000005106,2024-11-05T15:00:00+00:00,2024-11-22T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,ANSWERED,4.2
CAS_0000000890,CUST_00000504,POL_000000799,INT_00000005108,2025-06-29T11:00:00+00:00,2025-07-07T00:00:00+00:00,COMPLAINT,LOW,CLOSED,false,ANSWERED,4.04
CAS_0000000891,CUST_00000506,POL_000000801,INT_00000005126,2025-12-29T14:00:00+00:00,2026-01-14T00:00:00+00:00,BILLING,MEDIUM,ESCALATED,true,COMPENSATED,4.2
CAS_0000000892,CUST_00000506,POL_000000801,INT_00000005127,2026-02-10T08:00:00+00:00,2026-02-11T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,ESCALATED,true,ANSWERED,
CAS_0000000893,CUST_00000509,POL_000000804,INT_00000005159,2023-09-05T16:00:00+00:00,2023-09-18T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,DOCUMENT_REQUESTED,3.29
CAS_0000000894,CUST_00000510,POL_000000805,INT_00000005169,2026-06-07T10:00:00+00:00,2026-06-10T00:00:00+00:00,CLAIM_SUPPORT,HIGH,RESOLVED,true,DOCUMENT_REQUESTED,2.15
CAS_0000000895,CUST_00000513,POL_000000811,INT_00000005200,2022-11-20T13:00:00+00:00,2022-11-21T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,4.12
CAS_0000000896,CUST_00000515,POL_000000814,INT_00000005211,2026-01-17T14:00:00+00:00,2026-02-11T00:00:00+00:00,COMPLAINT,LOW,CLOSED,false,ANSWERED,3.4
CAS_0000000897,CUST_00000516,POL_000000815,INT_00000005225,2026-06-22T12:00:00+00:00,2026-07-09T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,DOCUMENT_REQUESTED,3.72
CAS_0000000898,CUST_00000517,POL_000000816,INT_00000005238,2022-03-30T12:00:00+00:00,2022-04-10T00:00:00+00:00,COMPLAINT,MEDIUM,ESCALATED,false,COMPENSATED,3.43
