retention_action_id,customer_id,policy_id,action_date,action_timestamp,action_type,trigger_reason,offered_value,channel_id,agent_id,accepted_flag,retained_90d_flag
RET_0000000470,CUST_00002866,POL_000004597,2025-05-11,2025-05-11T19:00:00+00:00,LOYALTY_BONUS,COMPLAINT,153.37,CH_RETENTION_OUTBOUND,AGT_00020,false,false
RET_0000000471,CUST_00002868,POL_000004599,2025-08-28,2025-08-28T14:00:00+00:00,LOYALTY_BONUS,PREMIUM_INCREASE,122.51,CH_RETENTION_OUTBOUND,AGT_00097,false,false
RET_0000000472,CUST_00002879,POL_000004618,2025-10-14,2025-10-14T18:00:00+00:00,CALLBACK,PREMIUM_INCREASE,35.05,CH_RETENTION_OUTBOUND,AGT_00139,true,true
RET_0000000473,CUST_00002880,POL_000004620,2025-09-26,2025-09-26T18:00:00+00:00,CALLBACK,PREMIUM_INCREASE,174.42,CH_RETENTION_OUTBOUND,AGT_00041,true,false
RET_0000000474,CUST_00002884,POL_000004628,2026-02-08,2026-02-08T09:00:00+00:00,CALLBACK,LOW_ENGAGEMENT,99.06,CH_RETENTION_OUTBOUND,AGT_00139,true,true
RET_0000000475,CUST_00002898,POL_000004649,2026-02-12,2026-02-12T17:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,26.48,CH_RETENTION_OUTBOUND,AGT_00146,false,false
RET_0000000476,CUST_00002907,POL_000004662,2024-11-10,2024-11-10T19:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,24.93,CH_RETENTION_OUTBOUND,AGT_00055,false,false
RET_0000000477,CUST_00002916,POL_000004676,2024-04-12,2024-04-12T14:00:00+00:00,PAYMENT_PLAN,COMPLAINT,102.88,CH_RETENTION_OUTBOUND,AGT_00020,false,false
RET_0000000478,CUST_00002919,POL_000004681,2023-11-11,2023-11-11T11:00:00+00:00,CALLBACK,PREMIUM_INCREASE,4.47,CH_RETENTION_OUTBOUND,AGT_00132,true,true
RET_0000000479,CUST_00002920,POL_000004683,2025-05-18,2025-05-18T08:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,25.2,CH_RETENTION_OUTBOUND,AGT_00153,true,true
RET_0000000480,CUST_00002923,POL_000004689,2025-11-21,2025-11-21T10:00:00+00:00,DISCOUNT,RENEWAL_RISK,25.08,CH_RETENTION_OUTBOUND,AGT_00069,true,true
RET_0000000481,CUST_00002931,POL_000004701,2025-12-28,2025-12-28T12:00:00+00:00,PAYMENT_PLAN,PAYMENT_INCIDENT,34.68,CH_RETENTION_OUTBOUND,AGT_00006,false,false
RET_0000000482,CUST_00002946,POL_000004723,2025-11-13,2025-11-13T10:00:00+00:00,DISCOUNT,RENEWAL_RISK,39.23,CH_RETENTION_OUTBOUND,AGT_00076,false,false
RET_0000000483,CUST_00002968,POL_000004763,2025-02-24,2025-02-24T10:00:00+00:00,LOYALTY_BONUS,PAYMENT_INCIDENT,96.48,CH_RETENTION_OUTBOUND,AGT_00097,false,false
RET_0000000484,CUST_00002978,POL_000004776,2024-09-05,2024-09-05T16:00:00+00:00,PAYMENT_PLAN,COMPLAINT,105.51,CH_RETENTION_OUTBOUND,AGT_00097,false,false
RET_0000000485,CUST_00002998,POL_000004804,2025-08-27,2025-08-27T08:00:00+00:00,PAYMENT_PLAN,RENEWAL_RISK,23.89,CH_RETENTION_OUTBOUND,AGT_00034,true,false
RET_0000000486,CUST_00003008,POL_000004818,2026-01-28,2026-01-28T13:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,20.3,CH_RETENTION_OUTBOUND,AGT_00034,true,false
RET_0000000487,CUST_00003010,POL_000004820,2025-09-15,2025-09-15T08:00:00+00:00,DISCOUNT,COMPLAINT,45.43,CH_RETENTION_OUTBOUND,AGT_00111,true,true
RET_0000000488,CUST_00003011,POL_000004821,2025-10-01,2025-10-01T19:00:00+00:00,PAYMENT_PLAN,RENEWAL_RISK,125.92,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000000489,CUST_00003012,POL_000004824,2024-11-22,2024-11-22T08:00:00+00:00,LOYALTY_BONUS,PREMIUM_INCREASE,33.58,CH_RETENTION_OUTBOUND,AGT_00132,true,true
RET_0000000490,CUST_00003028,POL_000004848,2025-06-12,2025-06-12T12:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,24.58,CH_RETENTION_OUTBOUND,AGT_00083,true,true
RET_0000000491,CUST_00003030,POL_000004852,2026-04-28,2026-04-28T17:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,46.99,CH_RETENTION_OUTBOUND,AGT_00076,true,true
RET_0000000492,CUST_00003033,POL_000004860,2025-12-13,2025-12-13T14:00:00+00:00,CALLBACK,PREMIUM_INCREASE,142.37,CH_RETENTION_OUTBOUND,AGT_00118,false,false
RET_0000000493,CUST_00003057,POL_000004899,2025-12-03,2025-12-03T12:00:00+00:00,PAYMENT_PLAN,PAYMENT_INCIDENT,60.94,CH_RETENTION_OUTBOUND,AGT_00027,true,true
RET_0000000494,CUST_00003058,POL_000004902,2023-05-29,2023-05-29T10:00:00+00:00,PAYMENT_PLAN,PAYMENT_INCIDENT,80.69,CH_RETENTION_OUTBOUND,AGT_00104,true,true
RET_0000000495,CUST_00003068,POL_000004917,2026-06-01,2026-06-01T17:00:00+00:00,CALLBACK,RENEWAL_RISK,123.74,CH_RETENTION_OUTBOUND,AGT_00090,false,false
RET_0000000496,CUST_00003079,POL_000004937,2025-12-20,2025-12-20T16:00:00+00:00,CALLBACK,HIGH_VALUE_SAVE,90.43,CH_RETENTION_OUTBOUND,AGT_00111,true,true
RET_0000000497,CUST_00003080,POL_000004939,2024-10-01,2024-10-01T09:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,84.04,CH_RETENTION_OUTBOUND,AGT_00125,false,false
RET_0000000498,CUST_00003086,POL_000004946,2025-10-31,2025-10-31T10:00:00+00:00,CALLBACK,LOW_ENGAGEMENT,53.39,CH_RETENTION_OUTBOUND,AGT_00048,true,true
RET_0000000499,CUST_00003091,POL_000004951,2025-10-04,2025-10-04T15:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,47.11,CH_RETENTION_OUTBOUND,AGT_00160,false,false
RET_0000000500,CUST_00003096,POL_000004958,2026-05-08,2026-05-08T15:00:00+00:00,DISCOUNT,RENEWAL_RISK,47.51,CH_RETENTION_OUTBOUND,AGT_00111,true,true
RET_0000000501,CUST_00003104,POL_000004969,2026-05-10,2026-05-10T09:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,162.63,CH_RETENTION_OUTBOUND,AGT_00034,false,false
RET_0000000502,CUST_00003112,POL_000004984,2025-09-17,2025-09-17T18:00:00+00:00,CALLBACK,PREMIUM_INCREASE,21.64,CH_RETENTION_OUTBOUND,AGT_00041,true,true
RET_0000000503,CUST_00003114,POL_000004987,2025-09-03,2025-09-03T18:00:00+00:00,CALLBACK,RENEWAL_RISK,101.25,CH_RETENTION_OUTBOUND,AGT_00076,true,true
RET_0000000504,CUST_00003126,POL_000005004,2025-03-18,2025-03-18T19:00:00+00:00,PAYMENT_PLAN,LOW_ENGAGEMENT,41.63,CH_RETENTION_OUTBOUND,AGT_00097,false,false
RET_0000000505,CUST_00003128,POL_000005008,2026-06-08,2026-06-08T14:00:00+00:00,DISCOUNT,COMPLAINT,80.01,CH_RETENTION_OUTBOUND,AGT_00062,true,true
RET_0000000506,CUST_00003134,POL_000005018,2024-09-04,2024-09-04T16:00:00+00:00,CALLBACK,PREMIUM_INCREASE,121.16,CH_RETENTION_OUTBOUND,AGT_00104,false,false
RET_0000000507,CUST_00003138,POL_000005024,2025-11-20,2025-11-20T08:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,22.42,CH_RETENTION_OUTBOUND,AGT_00097,false,false
RET_0000000508,CUST_00003139,POL_000005025,2025-02-08,2025-02-08T13:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,140.01,CH_RETENTION_OUTBOUND,AGT_00111,true,false
RET_0000000509,CUST_00003141,POL_000005028,2025-10-21,2025-10-21T12:00:00+00:00,CALLBACK,HIGH_VALUE_SAVE,30.29,CH_RETENTION_OUTBOUND,AGT_00104,false,false
RET_0000000510,CUST_00003143,POL_000005031,2025-05-31,2025-05-31T10:00:00+00:00,CALLBACK,RENEWAL_RISK,26.11,CH_RETENTION_OUTBOUND,AGT_00006,false,false
RET_0000000511,CUST_00003148,POL_000005037,2022-08-20,2022-08-20T10:00:00+00:00,DISCOUNT,COMPLAINT,56.76,CH_RETENTION_OUTBOUND,AGT_00083,true,true
RET_0000000512,CUST_00003151,POL_000005043,2026-01-17,2026-01-17T12:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,107.81,CH_RETENTION_OUTBOUND,AGT_00048,true,true
RET_0000000513,CUST_00003157,POL_000005055,2026-03-25,2026-03-25T16:00:00+00:00,CALLBACK,PREMIUM_INCREASE,37.63,CH_RETENTION_OUTBOUND,AGT_00125,false,false
RET_0000000514,CUST_00003160,POL_000005059,2025-11-22,2025-11-22T16:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,122.18,CH_RETENTION_OUTBOUND,AGT_00111,true,false
RET_0000000515,CUST_00003162,POL_000005062,2026-03-30,2026-03-30T09:00:00+00:00,CLAIM_REVIEW,HIGH_VALUE_SAVE,178.71,CH_RETENTION_OUTBOUND,AGT_00104,true,true
RET_0000000516,CUST_00003168,POL_000005071,2025-06-18,2025-06-18T09:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,16.88,CH_RETENTION_OUTBOUND,AGT_00118,true,false
RET_0000000517,CUST_00003169,POL_000005072,2026-05-13,2026-05-13T16:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,90.67,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000000518,CUST_00003170,POL_000005077,2025-03-28,2025-03-28T14:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,15.86,CH_RETENTION_OUTBOUND,AGT_00027,false,false
RET_0000000519,CUST_00003174,POL_000005082,2024-04-21,2024-04-21T13:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,36.75,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000000520,CUST_00003181,POL_000005095,2025-04-15,2025-04-15T18:00:00+00:00,LOYALTY_BONUS,PAYMENT_INCIDENT,51.48,CH_RETENTION_OUTBOUND,AGT_00104,true,true
RET_0000000521,CUST_00003189,POL_000005110,2023-11-30,2023-11-30T08:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,12.94,CH_RETENTION_OUTBOUND,AGT_00111,false,false
RET_0000000522,CUST_00003202,POL_000005137,2025-01-01,2025-01-01T13:00:00+00:00,CALLBACK,COMPLAINT,96.83,CH_RETENTION_OUTBOUND,AGT_00153,false,false
RET_0000000523,CUST_00003219,POL_000005163,2025-10-26,2025-10-26T19:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,6.05,CH_RETENTION_OUTBOUND,AGT_00006,false,false
RET_0000000524,CUST_00003220,POL_000005164,2024-04-15,2024-04-15T12:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,119.59,CH_RETENTION_OUTBOUND,AGT_00048,false,false
RET_0000000525,CUST_00003228,POL_000005177,2023-11-13,2023-11-13T08:00:00+00:00,CALLBACK,PREMIUM_INCREASE,56.82,CH_RETENTION_OUTBOUND,AGT_00034,false,false
RET_0000000526,CUST_00003229,POL_000005179,2024-06-03,2024-06-03T17:00:00+00:00,DISCOUNT,COMPLAINT,131.95,CH_RETENTION_OUTBOUND,AGT_00076,false,false
RET_0000000527,CUST_00003232,POL_000005183,2025-01-25,2025-01-25T17:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,160.48,CH_RETENTION_OUTBOUND,AGT_00069,false,false
RET_0000000528,CUST_00003233,POL_000005184,2023-01-17,2023-01-17T12:00:00+00:00,DISCOUNT,COMPLAINT,9.81,CH_RETENTION_OUTBOUND,AGT_00118,true,true
RET_0000000529,CUST_00003236,POL_000005187,2023-12-28,2023-12-28T11:00:00+00:00,DISCOUNT,RENEWAL_RISK,87.52,CH_RETENTION_OUTBOUND,AGT_00104,true,true
RET_0000000530,CUST_00003245,POL_000005205,2024-11-13,2024-11-13T11:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,15.73,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000000531,CUST_00003246,POL_000005206,2024-06-28,2024-06-28T16:00:00+00:00,DISCOUNT,COMPLAINT,244.06,CH_RETENTION_OUTBOUND,AGT_00146,false,false
RET_0000000532,CUST_00003260,POL_000005229,2026-01-18,2026-01-18T14:00:00+00:00,CALLBACK,PREMIUM_INCREASE,138.23,CH_RETENTION_OUTBOUND,AGT_00139,false,false
RET_0000000533,CUST_00003261,POL_000005230,2024-10-07,2024-10-07T17:00:00+00:00,PAYMENT_PLAN,RENEWAL_RISK,34.73,CH_RETENTION_OUTBOUND,AGT_00146,false,false
RET_0000000534,CUST_00003270,POL_000005246,2022-01-01,2022-01-01T16:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,58.66,CH_RETENTION_OUTBOUND,AGT_00097,true,true
RET_0000000535,CUST_00003271,POL_000005248,2025-07-24,2025-07-24T13:00:00+00:00,DISCOUNT,RENEWAL_RISK,157.69,CH_RETENTION_OUTBOUND,AGT_00118,true,true
RET_0000000536,CUST_00003276,POL_000005257,2025-12-16,2025-12-16T11:00:00+00:00,CLAIM_REVIEW,LOW_ENGAGEMENT,65.59,CH_RETENTION_OUTBOUND,AGT_00118,false,false
RET_0000000537,CUST_00003277,POL_000005258,2024-02-26,2024-02-26T15:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,131.8,CH_RETENTION_OUTBOUND,AGT_00048,false,false
RET_0000000538,CUST_00003279,POL_000005260,2024-12-27,2024-12-27T18:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,14.2,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000000539,CUST_00003283,POL_000005264,2026-05-15,2026-05-15T14:00:00+00:00,CALLBACK,LOW_ENGAGEMENT,38.33,CH_RETENTION_OUTBOUND,AGT_00055,false,false
RET_0000000540,CUST_00003285,POL_000005267,2024-05-05,2024-05-05T15:00:00+00:00,PAYMENT_PLAN,LOW_ENGAGEMENT,15.01,CH_RETENTION_OUTBOUND,AGT_00132,true,true
RET_0000000541,CUST_00003286,POL_000005268,2024-11-05,2024-11-05T11:00:00+00:00,DISCOUNT,RENEWAL_RISK,39.31,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000000542,CUST_00003287,POL_000005270,2026-05-15,2026-05-15T15:00:00+00:00,LOYALTY_BONUS,RENEWAL_RISK,38.37,CH_RETENTION_OUTBOUND,AGT_00076,false,false
RET_0000000543,CUST_00003294,POL_000005283,2026-01-23,2026-01-23T19:00:00+00:00,CALLBACK,HIGH_VALUE_SAVE,34.88,CH_RETENTION_OUTBOUND,AGT_00160,false,false
RET_0000000544,CUST_00003312,POL_000005309,2026-06-03,2026-06-03T08:00:00+00:00,LOYALTY_BONUS,PAYMENT_INCIDENT,33.38,CH_RETENTION_OUTBOUND,AGT_00111,false,false
RET_0000000545,CUST_00003323,POL_000005326,2024-02-14,2024-02-14T11:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,83.26,CH_RETENTION_OUTBOUND,AGT_00048,true,true
RET_0000000546,CUST_00003333,POL_000005345,2024-05-26,2024-05-26T14:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,63.21,CH_RETENTION_OUTBOUND,AGT_00097,false,false
RET_0000000547,CUST_00003340,POL_000005356,2022-12-17,2022-12-17T11:00:00+00:00,CALLBACK,HIGH_VALUE_SAVE,92.03,CH_RETENTION_OUTBOUND,AGT_00111,true,false
RET_0000000548,CUST_00003342,POL_000005359,2024-09-29,2024-09-29T08:00:00+00:00,LOYALTY_BONUS,COMPLAINT,78.56,CH_RETENTION_OUTBOUND,AGT_00041,true,true
RET_0000000549,CUST_00003345,POL_000005364,2022-12-30,2022-12-30T17:00:00+00:00,DISCOUNT,COMPLAINT,36.69,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000000550,CUST_00003346,POL_000005365,2026-04-02,2026-04-02T11:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,37.25,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000000551,CUST_00003347,POL_000005366,2025-07-11,2025-07-11T15:00:00+00:00,CALLBACK,PREMIUM_INCREASE,24.88,CH_RETENTION_OUTBOUND,AGT_00139,true,true
RET_0000000552,CUST_00003356,POL_000005379,2026-04-18,2026-04-18T10:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,31.22,CH_RETENTION_OUTBOUND,AGT_00104,false,false
RET_0000000553,CUST_00003373,POL_000005410,2024-12-05,2024-12-05T11:00:00+00:00,LOYALTY_BONUS,PREMIUM_INCREASE,40.94,CH_RETENTION_OUTBOUND,AGT_00132,true,true
RET_0000000554,CUST_00003374,POL_000005412,2026-05-13,2026-05-13T08:00:00+00:00,CLAIM_REVIEW,LOW_ENGAGEMENT,194.75,CH_RETENTION_OUTBOUND,AGT_00006,true,false
RET_0000000555,CUST_00003379,POL_000005421,2025-02-16,2025-02-16T13:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,28.72,CH_RETENTION_OUTBOUND,AGT_00034,true,false
RET_0000000556,CUST_00003397,POL_000005451,2025-03-17,2025-03-17T15:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,76.02,CH_RETENTION_OUTBOUND,AGT_00097,true,true
RET_0000000557,CUST_00003400,POL_000005456,2026-01-03,2026-01-03T17:00:00+00:00,DISCOUNT,RENEWAL_RISK,88.52,CH_RETENTION_OUTBOUND,AGT_00034,false,false
RET_0000000558,CUST_00003411,POL_000005477,2023-08-20,2023-08-20T15:00:00+00:00,CALLBACK,COMPLAINT,55.04,CH_RETENTION_OUTBOUND,AGT_00118,false,false
RET_0000000559,CUST_00003415,POL_000005485,2024-10-30,2024-10-30T18:00:00+00:00,DISCOUNT,COMPLAINT,23.43,CH_RETENTION_OUTBOUND,AGT_00069,false,false
RET_0000000560,CUST_00003416,POL_000005486,2025-01-31,2025-01-31T11:00:00+00:00,PAYMENT_PLAN,HIGH_VALUE_SAVE,18.72,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000000561,CUST_00003423,POL_000005496,2022-10-11,2022-10-11T18:00:00+00:00,CALLBACK,COMPLAINT,140.82,CH_RETENTION_OUTBOUND,AGT_00069,true,true
RET_0000000562,CUST_00003426,POL_000005502,2025-10-26,2025-10-26T12:00:00+00:00,DISCOUNT,COMPLAINT,44.72,CH_RETENTION_OUTBOUND,AGT_00104,true,true
RET_0000000563,CUST_00003429,POL_000005509,2023-12-12,2023-12-12T13:00:00+00:00,CALLBACK,HIGH_VALUE_SAVE,17.02,CH_RETENTION_OUTBOUND,AGT_00048,false,false
RET_0000000564,CUST_00003435,POL_000005517,2026-02-13,2026-02-13T12:00:00+00:00,LOYALTY_BONUS,COMPLAINT,93.01,CH_RETENTION_OUTBOUND,AGT_00020,false,false
RET_0000000565,CUST_00003438,POL_000005521,2026-02-08,2026-02-08T09:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,30.85,CH_RETENTION_OUTBOUND,AGT_00034,false,false
RET_0000000566,CUST_00003441,POL_000005525,2025-06-12,2025-06-12T15:00:00+00:00,LOYALTY_BONUS,PAYMENT_INCIDENT,101.03,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000000567,CUST_00003444,POL_000005528,2025-06-29,2025-06-29T15:00:00+00:00,PAYMENT_PLAN,PAYMENT_INCIDENT,176.52,CH_RETENTION_OUTBOUND,AGT_00069,true,true
RET_0000000568,CUST_00003448,POL_000005535,2025-11-30,2025-11-30T08:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,41.42,CH_RETENTION_OUTBOUND,AGT_00146,false,false
RET_0000000569,CUST_00003449,POL_000005537,2026-06-01,2026-06-01T18:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,60.17,CH_RETENTION_OUTBOUND,AGT_00104,true,true
RET_0000000570,CUST_00003455,POL_000005545,2025-12-26,2025-12-26T14:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,45.53,CH_RETENTION_OUTBOUND,AGT_00055,false,false
RET_0000000571,CUST_00003459,POL_000005552,2024-03-20,2024-03-20T12:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,97.42,CH_RETENTION_OUTBOUND,AGT_00055,false,false
RET_0000000572,CUST_00003470,POL_000005567,2024-08-16,2024-08-16T10:00:00+00:00,PAYMENT_PLAN,RENEWAL_RISK,25.61,CH_RETENTION_OUTBOUND,AGT_00097,false,false
RET_0000000573,CUST_00003477,POL_000005580,2026-06-15,2026-06-15T11:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,41.74,CH_RETENTION_OUTBOUND,AGT_00020,false,false
RET_0000000574,CUST_00003478,POL_000005581,2024-01-03,2024-01-03T11:00:00+00:00,CALLBACK,HIGH_VALUE_SAVE,32.04,CH_RETENTION_OUTBOUND,AGT_00090,false,false
RET_0000000575,CUST_00003487,POL_000005595,2026-01-12,2026-01-12T19:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,27.69,CH_RETENTION_OUTBOUND,AGT_00034,false,false
RET_0000000576,CUST_00003496,POL_000005608,2026-05-19,2026-05-19T15:00:00+00:00,CALLBACK,PREMIUM_INCREASE,39.26,CH_RETENTION_OUTBOUND,AGT_00006,true,true
RET_0000000577,CUST_00003561,POL_000005712,2026-02-06,2026-02-06T13:00:00+00:00,PAYMENT_PLAN,RENEWAL_RISK,38.32,CH_RETENTION_OUTBOUND,AGT_00125,true,true
RET_0000000578,CUST_00003568,POL_000005720,2025-09-27,2025-09-27T14:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,9.57,CH_RETENTION_OUTBOUND,AGT_00041,true,true
RET_0000000579,CUST_00003570,POL_000005725,2025-08-05,2025-08-05T08:00:00+00:00,PAYMENT_PLAN,RENEWAL_RISK,22.52,CH_RETENTION_OUTBOUND,AGT_00167,false,false
RET_0000000580,CUST_00003573,POL_000005728,2023-03-17,2023-03-17T18:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,31.25,CH_RETENTION_OUTBOUND,AGT_00111,false,false
RET_0000000581,CUST_00003575,POL_000005732,2026-06-09,2026-06-09T15:00:00+00:00,CLAIM_REVIEW,LOW_ENGAGEMENT,23.48,CH_RETENTION_OUTBOUND,AGT_00055,false,false
RET_0000000582,CUST_00003589,POL_000005751,2022-03-06,2022-03-06T09:00:00+00:00,CALLBACK,COMPLAINT,57.24,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000000583,CUST_00003594,POL_000005759,2024-09-04,2024-09-04T09:00:00+00:00,CALLBACK,PREMIUM_INCREASE,31.46,CH_RETENTION_OUTBOUND,AGT_00076,false,false
RET_0000000584,CUST_00003599,POL_000005767,2025-06-17,2025-06-17T08:00:00+00:00,DISCOUNT,COMPLAINT,30.49,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000000585,CUST_00003604,POL_000005773,2024-08-21,2024-08-21T16:00:00+00:00,LOYALTY_BONUS,RENEWAL_RISK,108.0,CH_RETENTION_OUTBOUND,AGT_00076,false,false
RET_0000000586,CUST_00003605,POL_000005776,2024-12-21,2024-12-21T12:00:00+00:00,CALLBACK,PREMIUM_INCREASE,104.14,CH_RETENTION_OUTBOUND,AGT_00076,false,false
RET_0000000587,CUST_00003608,POL_000005780,2024-07-06,2024-07-06T10:00:00+00:00,CALLBACK,HIGH_VALUE_SAVE,14.04,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000000588,CUST_00003616,POL_000005794,2023-05-29,2023-05-29T08:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,93.42,CH_RETENTION_OUTBOUND,AGT_00146,false,false
RET_0000000589,CUST_00003617,POL_000005797,2024-05-02,2024-05-02T09:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,9.34,CH_RETENTION_OUTBOUND,AGT_00055,false,false
RET_0000000590,CUST_00003618,POL_000005798,2024-04-11,2024-04-11T19:00:00+00:00,CLAIM_REVIEW,COMPLAINT,67.13,CH_RETENTION_OUTBOUND,AGT_00111,false,false
RET_0000000591,CUST_00003620,POL_000005803,2022-01-31,2022-01-31T17:00:00+00:00,CALLBACK,PREMIUM_INCREASE,99.25,CH_RETENTION_OUTBOUND,AGT_00020,false,false
RET_0000000592,CUST_00003624,POL_000005808,2026-01-17,2026-01-17T14:00:00+00:00,LOYALTY_BONUS,PAYMENT_INCIDENT,203.06,CH_RETENTION_OUTBOUND,AGT_00139,false,false
RET_0000000593,CUST_00003633,POL_000005824,2023-11-10,2023-11-10T15:00:00+00:00,DISCOUNT,RENEWAL_RISK,28.84,CH_RETENTION_OUTBOUND,AGT_00118,false,false
RET_0000000594,CUST_00003637,POL_000005831,2024-07-03,2024-07-03T12:00:00+00:00,PAYMENT_PLAN,RENEWAL_RISK,20.31,CH_RETENTION_OUTBOUND,AGT_00048,false,false
RET_0000000595,CUST_00003638,POL_000005832,2025-10-04,2025-10-04T11:00:00+00:00,CALLBACK,HIGH_VALUE_SAVE,25.46,CH_RETENTION_OUTBOUND,AGT_00055,true,true
RET_0000000596,CUST_00003643,POL_000005843,2023-05-15,2023-05-15T09:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,102.02,CH_RETENTION_OUTBOUND,AGT_00027,false,false
RET_0000000597,CUST_00003654,POL_000005861,2025-02-05,2025-02-05T08:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,12.36,CH_RETENTION_OUTBOUND,AGT_00139,false,false
RET_0000000598,CUST_00003665,POL_000005876,2026-04-22,2026-04-22T15:00:00+00:00,CLAIM_REVIEW,LOW_ENGAGEMENT,72.25,CH_RETENTION_OUTBOUND,AGT_00076,true,false
RET_0000000599,CUST_00003667,POL_000005878,2026-03-30,2026-03-30T19:00:00+00:00,LOYALTY_BONUS,RENEWAL_RISK,26.78,CH_RETENTION_OUTBOUND,AGT_00097,true,true
RET_0000000600,CUST_00003680,POL_000005898,2024-11-13,2024-11-13T10:00:00+00:00,CLAIM_REVIEW,COMPLAINT,71.99,CH_RETENTION_OUTBOUND,AGT_00104,true,true
RET_0000000601,CUST_00003685,POL_000005905,2025-09-02,2025-09-02T19:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,51.96,CH_RETENTION_OUTBOUND,AGT_00111,false,false
RET_0000000602,CUST_00003726,POL_000005965,2026-02-12,2026-02-12T10:00:00+00:00,CALLBACK,LOW_ENGAGEMENT,32.08,CH_RETENTION_OUTBOUND,AGT_00104,true,true
RET_0000000603,CUST_00003731,POL_000005973,2025-04-20,2025-04-20T12:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,122.55,CH_RETENTION_OUTBOUND,AGT_00055,false,false
RET_0000000604,CUST_00003744,POL_000005994,2024-04-30,2024-04-30T13:00:00+00:00,LOYALTY_BONUS,PREMIUM_INCREASE,15.9,CH_RETENTION_OUTBOUND,AGT_00048,false,false
RET_0000000605,CUST_00003753,POL_000006010,2026-04-14,2026-04-14T11:00:00+00:00,DISCOUNT,COMPLAINT,18.48,CH_RETENTION_OUTBOUND,AGT_00069,true,true
RET_0000000606,CUST_00003763,POL_000006023,2025-11-30,2025-11-30T15:00:00+00:00,LOYALTY_BONUS,PAYMENT_INCIDENT,14.03,CH_RETENTION_OUTBOUND,AGT_00125,true,true
RET_0000000607,CUST_00003792,POL_000006072,2026-04-14,2026-04-14T08:00:00+00:00,PAYMENT_PLAN,PAYMENT_INCIDENT,19.11,CH_RETENTION_OUTBOUND,AGT_00146,true,true
